author_1,author_2,weight
2122374817,2238799118,2
2122374817,2243372740,3
2122374817,146079388,1
2122374817,2444341140,1
2122374817,2201056538,1
2122374817,35571193,3
2122374817,2028241054,3
2122374817,40584201,13
2122374817,49345106,12
2122374817,3988776,13
2122374817,9787230,12
2122374817,1396398049,12
2122374817,144348673,13
2122374817,1700529,6
2122374817,40047816,4
2122374817,8311185,12
2122374817,152750629,13
2122374817,2066488749,12
2122374817,2072616109,13
2122374817,50144273,7
2122374817,2122355679,2
2122374817,1579775589,14
2122374817,2072782593,13
2122374817,2158258070,11
2122374817,49688913,7
2122374817,120175502,12
2122374817,47330620,13
2122374817,1926235266,13
2122374817,9284143,7
2122374817,2341872654,5
2122374817,49839819,7
2122374817,1840375,15
2122374817,2108734,14
2122374817,152772071,13
2122374817,120774631,13
2122374817,31421132,13
2122374817,6537565,23
2122374817,48128495,9
2122374817,1739838,9
2122374817,46567235,7
2122374817,51079681,10
2122374817,1752533079,5
2122374817,51292941,9
2122374817,46432071,3
2122374817,51204141,1
2122374817,2155262341,4
2122374817,28566201,5
2122374817,2278226057,1
2122374817,40771104,1
2122374817,2216904941,1
2122374817,1573846046,1
2122374817,3298464,3
2122374817,2161409274,13
2122374817,7667018,11
2122374817,41131456,13
2122374817,33139122,12
2122374817,145739913,11
2122374817,2059694068,1
2122374817,145776127,13
2122374817,2204140,2
2122374817,145196228,12
2122374817,1890094,4
2122374817,2122369388,1
2122374817,2105869322,1
2122374817,2122359326,4
2122374817,51429918,6
2122374817,4971784,1
2122374817,3609151,4
2122374817,1926228857,4
2122374817,1926340513,1
2122374817,2122369373,2
2122374817,2122369400,1
2122374817,1576368250,1
2122374817,1924842078,1
2122374817,51107585,1
2122374817,1926318518,2
2122374817,11354920,1
2122374817,4330752,2
2122374817,144603847,1
2122374817,2122359289,1
2122374817,83672784,2
2122374817,2056371649,3
2122374817,50095217,3
2122374817,2133856545,1
2122374817,143939138,1
2122374817,144334775,4
2122374817,49980839,1
2122374817,144416314,3
2122374817,2107720438,1
2122374817,1926285936,3
2122374817,1926285994,3
2122374817,150067700,1
2122374817,22296032,3
2122374817,145397416,1
2122374817,2053898582,1
2122374817,2147265302,3
2122374817,2211745973,3
2122374817,2211745187,3
2122374817,36067701,2
2122374817,1605998470,3
2122374817,52007649,1
2122374817,2215296,1
2122374817,2179024879,2
2122374817,40961045,2
2122374817,1916423,2
2122374817,1970917,6
2122374817,7508200,2
2122374817,50975727,2
2122374817,1777618,2
2122374817,81203260,2
2122374817,3500210,2
2122374817,2053444469,1
2122374817,5447385,2
2122374817,2378401682,1
2122374817,2250918107,1
2122374817,113211032,1
2122374817,2218690876,1
2122374817,48691104,2
2122374817,3507536,2
2122374817,104423300,1
2122374817,2194809,1
2122374817,39021791,2
2122374817,152766360,1
2122374817,144324078,1
2122374817,1581730029,3
2122374817,2067353211,1
2122374817,2220893514,2
2122374817,16952423,1
2122374817,2042055808,3
2122374817,2057850819,1
2122374817,50817661,1
2122374817,1580293725,1
2122374817,2058567850,1
2122374817,1600622562,1
2122374817,10729416,3
2122374817,30505784,3
2122374817,2083123459,1
2122374817,6930811,1
2122374817,152800165,1
2122374817,2220894147,1
2122374817,38987729,1
2122374817,2197168429,1
2122374817,46909391,1
2122374817,144813790,1
2122374817,35024991,1
2122374817,48370955,2
2122374817,2004120,3
2122374817,2219780148,3
2122374817,2305591943,3
2122374817,1997957095,2
2122374817,2251036,2
2122374817,2305591080,2
2122374817,2305591034,2
2122374817,2305591238,2
2122374817,2305590831,3
2122374817,2305592001,2
2122374817,2735627,2
2122374817,2219777975,2
2122374817,1573842766,2
2122374817,1573846083,2
2122374817,2261404625,2
2122374817,2242871312,6
2122374817,2250498183,10
2122374817,2254043701,5
2122374817,145838361,2
2122374817,2265590761,2
2122374817,2258950765,6
2122374817,1791723,2
2122374817,5167316,1
2122374817,2091490313,3
2122374817,1658820712,2
2122374817,50317176,2
2122374817,2216337716,2
2122374817,2216392573,2
2122374817,2216338998,2
2122374817,2112792976,1
2122374817,2216320335,2
2122374817,2117157318,1
2122374817,5487446,2
2122374817,39962349,3
2122374817,38626526,3
2122374817,144080092,2
2122374817,2054896876,2
2122374817,2314918509,2
2122374817,2387910100,1
2122374817,2139914531,3
2122374817,2324210492,1
2122374817,2367139381,1
2122374817,2237997071,1
2122374817,150008573,1
2122374817,2211752112,1
2122374817,2147265300,1
2122374817,39818565,1
2122374817,2226206392,1
2122374817,2226149481,1
2122374817,1995573509,2
2122374817,2062947008,1
2122374817,2226139392,1
2122374817,2116507701,1
2122374817,2333407206,1
2122374817,148421508,1
2122374817,2265588859,2
2122374817,120252442,1
2122374817,2201708388,1
2122374817,3466411,1
2122374817,2048198195,1
2122374817,1572538698,1
2122374817,2086739278,1
2122374817,2258951095,1
2122374817,2151857497,1
2122374817,7587012,1
2122374817,2118524593,1
2122374817,2440529709,1
2122374817,51289615,1
2122374817,2375004449,1
2122374817,2090766695,1
2122374817,2348206616,1
2122374817,2363606721,1
2122374817,2163865940,1
2122374817,41134221,2
2122374817,2221073892,2
2122374817,2323988760,1
2122374817,2366610926,1
2122374817,2375087017,1
2122374817,2375004551,1
2122374817,2301247945,1
2122374817,2284996409,1
2122374817,3437785,1
2122374817,2318288618,1
2122374817,2292382334,1
2122374817,2371077594,1
2122374817,2334327468,1
2122374817,2375004399,1
2122374817,2053253094,1
2122374817,2441346083,1
2122374817,117055205,1
2122374817,2280335288,1
2122374817,2323986971,1
2122374817,69546104,1
2122374817,2007692704,2
2122374817,2258950624,1
2122374817,2258951604,1
2122374817,2258951615,1
2122374817,2258949163,1
2122374817,2324123384,1
2122374817,2109726851,1
2122374817,2284996868,1
2122374817,4509574,1
2122374817,2284996340,1
2122374817,2323989130,1
2122374817,2378187776,1
2122374817,2322501282,1
2122374817,2292382330,1
2122374817,2323988956,1
2122374817,4662002,1
2122374817,2314917988,1
2122374817,2836042,1
2122374817,2237783553,1
2122374817,2310186242,1
2122374817,2596897,1
2122374817,2221073635,1
2122374817,107899997,1
2122374817,4141760,1
2122374817,2202839947,1
2122374817,66272389,1
2122374817,2357898359,1
2122374817,2357897884,1
2122374817,2261400608,1
2122374817,2190472040,1
2122374817,2308074395,1
2122374817,2308460825,1
2122374817,2323922726,1
2122374817,3928565,1
2122374817,4518441,1
2122374817,93513284,1
2122374817,39067672,1
2122374817,1600160488,1
2122374817,2154898018,1
2122374817,6111728,1
2122374817,3134596,1
2122374817,2065397046,1
2122374817,2277912,1
2122374817,2298881675,1
2122374817,2261746045,1
2122374817,2261748334,1
2122374817,2268495239,1
2122374817,1404571708,1
2122374817,2131069336,1
2122374817,2262451446,1
2122374817,2064235097,1
2122374817,2306927516,1
2122374817,2264620162,1
2122374817,2307736,1
2122374817,1410187169,1
2122374817,2263247153,1
2122374817,1406775898,1
2122374817,7603626,1
2122374817,12467307,1
2122374817,118256448,1
2122374817,2109465690,1
2122374817,2365877734,1
2122374817,2106526694,1
2122374817,2106527128,1
2122374817,2062543817,1
2122374817,2109295386,1
2122374817,2106526680,1
2122374817,2106527329,1
2122374817,2061668992,1
2122374817,2254329662,1
2122374817,50357516,1
2122374817,35086944,1
2122374817,27103730,1
2122374817,2249766985,1
2122374817,2324341513,1
2122374817,2252993630,1
6598643,1397852111,18
6598643,145536550,18
6598643,41130241,20
6598643,5056982,19
6598643,2238799118,2
6598643,2243372740,2
6598643,40584201,13
6598643,49345106,13
6598643,3988776,14
6598643,9787230,13
6598643,1396398049,13
6598643,144348673,14
6598643,1700529,7
6598643,40047816,4
6598643,8311185,13
6598643,152750629,14
6598643,2066488749,13
6598643,2072616109,14
6598643,50144273,7
6598643,2122355679,2
6598643,1579775589,15
6598643,2072782593,14
6598643,2158258070,11
6598643,49688913,8
6598643,120175502,12
6598643,47330620,14
6598643,1926235266,14
6598643,9284143,7
6598643,2341872654,5
6598643,49839819,7
6598643,1840375,16
6598643,2108734,17
6598643,152772071,13
6598643,120774631,13
6598643,31421132,14
6598643,6537565,15
6598643,48128495,9
6598643,1739838,9
6598643,46567235,7
6598643,51079681,10
6598643,2122369388,1
6598643,2105869322,1
6598643,2122359326,4
6598643,51429918,6
6598643,4971784,2
6598643,3609151,4
6598643,1926228857,3
6598643,1926340513,2
6598643,2122369373,2
6598643,2122369400,1
6598643,1576368250,1
6598643,1924842078,2
6598643,51107585,1
6598643,1926318518,3
6598643,11354920,1
6598643,4330752,2
6598643,144603847,1
6598643,2122359289,1
6598643,83672784,1
6598643,2056371649,5
6598643,41131456,5
6598643,50095217,3
6598643,2133856545,1
6598643,143939138,1
6598643,144334775,4
6598643,49980839,1
6598643,144416314,3
6598643,2107720438,1
6598643,1926285936,3
6598643,1926285994,3
6598643,150067700,1
6598643,22296032,2
6598643,145397416,1
6598643,2053898582,1
6598643,2147265302,3
6598643,2211745973,3
6598643,2211745187,3
6598643,36067701,2
6598643,1605998470,3
6598643,52007649,1
6598643,2215296,1
6598643,2179024879,2
6598643,40961045,2
6598643,1916423,2
6598643,1970917,6
6598643,7508200,3
6598643,2192419650,2
6598643,2140597639,2
6598643,2375684392,2
6598643,41134221,4
6598643,2258950765,2
6598643,145196228,3
6598643,2250498183,10
6598643,2254170984,2
6598643,50975727,2
6598643,1777618,2
6598643,81203260,2
6598643,3500210,2
6598643,2053444469,1
6598643,5447385,2
6598643,2378401682,1
6598643,2250918107,1
6598643,113211032,1
6598643,2218690876,1
6598643,48691104,2
6598643,3507536,2
6598643,104423300,1
6598643,2194809,1
6598643,39021791,2
6598643,38987729,1
6598643,2197168429,1
6598643,46909391,1
6598643,144813790,1
6598643,35024991,1
6598643,48370955,2
6598643,2004120,2
6598643,2242871312,6
6598643,2254043701,5
6598643,150008573,1
6598643,2211752112,1
6598643,2147265300,1
6598643,39818565,1
6598643,2226206392,1
6598643,2226149481,1
6598643,1995573509,2
6598643,2062947008,1
6598643,2226139392,1
6598643,2287816496,1
6598643,51292941,2
6598643,2116507701,1
6598643,2333407206,1
6598643,2161409274,2
6598643,148421508,1
6598643,2265588859,2
6598643,120252442,1
6598643,2201708388,1
6598643,3466411,1
6598643,2048198195,1
6598643,1572538698,1
6598643,2086739278,1
6598643,2258951095,1
6598643,2151857497,1
6598643,7587012,1
6598643,2118524593,1
6598643,2440529709,1
6598643,2042055808,1
6598643,51289615,1
6598643,2220893514,1
6598643,2375004449,1
6598643,2090766695,1
6598643,2348206616,1
6598643,2363606721,1
6598643,2163865940,1
6598643,2221073892,2
6598643,2323988760,1
6598643,2366610926,1
6598643,2305590831,1
6598643,2305591943,1
6598643,2375087017,1
6598643,2375004551,1
6598643,2301247945,1
6598643,2284996409,1
6598643,3437785,1
6598643,2318288618,1
6598643,2292382334,1
6598643,2371077594,1
6598643,2334327468,1
6598643,2375004399,1
6598643,2053253094,1
6598643,2441346083,1
6598643,2139914531,1
6598643,117055205,1
6598643,2280335288,1
6598643,2323986971,1
6598643,69546104,1
6598643,2007692704,2
6598643,2258950624,1
6598643,2258951604,1
6598643,2258951615,1
6598643,2258949163,1
6598643,2324123384,1
6598643,2109726851,2
6598643,2284996868,1
6598643,4509574,1
6598643,2284996340,1
6598643,2323989130,1
6598643,2378187776,1
6598643,2322501282,1
6598643,2292382330,1
6598643,2219780148,1
6598643,33139122,2
6598643,38626526,1
6598643,39962349,1
6598643,2323988956,1
6598643,4662002,1
6598643,2314917988,1
6598643,2314918509,1
6598643,2836042,1
6598643,145776127,3
6598643,2237783553,1
6598643,2310186242,1
6598643,2067123647,1
6598643,1717958,1
6598643,145542377,1
6598643,152225255,1
6598643,2596897,1
6598643,7667018,2
6598643,2054896876,1
6598643,145739913,1
6598643,2155262341,1
6598643,2221073635,1
6598643,2028241054,2
6598643,1752533079,1
6598643,1890094,1
6598643,35571193,1
6598643,107899997,1
6598643,4141760,1
6598643,2202839947,1
6598643,66272389,1
6598643,2357898359,1
6598643,2357897884,1
6598643,2261400608,1
6598643,2190472040,1
6598643,2308074395,1
6598643,7997808,1
6598643,2333511945,1
6598643,6880965,1
6598643,1926231192,1
6598643,1579777445,1
6598643,1926771547,1
6598643,151129741,1
6598643,2166223812,1
6598643,2166224893,1
6598643,1620414984,1
6598643,2007645046,1
6598643,1686212,1
6598643,2308460825,1
6598643,4518441,1
6598643,93513284,1
6598643,39067672,1
6598643,1600160488,1
6598643,2154898018,1
6598643,6111728,1
6598643,3134596,1
6598643,2065397046,1
6598643,2277912,1
6598643,2298881675,1
6598643,2261746045,1
6598643,2261748334,1
6598643,2268495239,1
6598643,3543156,1
6598643,2083123459,1
6598643,71987748,1
6598643,4670507,1
6598643,3543448,1
6598643,1934446,1
6598643,2149153607,1
6598643,48263036,1
6598643,1404571708,1
6598643,2131069336,1
6598643,2262451446,1
6598643,2064235097,1
6598643,2306927516,1
6598643,2264620162,1
6598643,2307736,1
6598643,1410187169,1
6598643,2263247153,1
6598643,1406775898,1
6598643,7603626,1
6598643,12467307,1
6598643,118256448,1
6598643,2109465690,1
6598643,2365877734,1
6598643,2106526694,1
6598643,2106527128,1
6598643,2062543817,1
6598643,2109295386,1
6598643,2106526680,1
6598643,2106527329,1
6598643,2061668992,1
6598643,2254329662,1
6598643,50357516,1
6598643,35086944,1
6598643,27103730,1
1397852111,145536550,19
1397852111,41130241,18
1397852111,5056982,18
1397852111,2238799118,2
1397852111,2243372740,2
1397852111,6247222,4
1397852111,28566201,4
1397852111,40188762,4
1397852111,2101308155,3
1397852111,2146311675,4
1397852111,2596869,7
1397852111,145364233,5
1397852111,3766201,4
1397852111,40584201,14
1397852111,49345106,13
1397852111,3988776,14
1397852111,9787230,12
1397852111,1396398049,12
1397852111,144348673,14
1397852111,1700529,6
1397852111,40047816,4
1397852111,8311185,13
1397852111,152750629,14
1397852111,2066488749,13
1397852111,2072616109,13
1397852111,50144273,7
1397852111,2122355679,2
1397852111,1579775589,15
1397852111,2072782593,14
1397852111,2158258070,11
1397852111,49688913,8
1397852111,120175502,12
1397852111,47330620,14
1397852111,1926235266,14
1397852111,9284143,7
1397852111,2341872654,5
1397852111,49839819,7
1397852111,1840375,15
1397852111,2108734,15
1397852111,152772071,13
1397852111,120774631,13
1397852111,31421132,14
1397852111,6537565,12
1397852111,48128495,9
1397852111,1739838,9
1397852111,46567235,7
1397852111,51079681,10
1397852111,144813790,3
1397852111,50516076,1
1397852111,6930811,1
1397852111,3729915,1
1397852111,46432071,1
1397852111,5952972,1
1397852111,2122369388,1
1397852111,2105869322,1
1397852111,2122359326,4
1397852111,51429918,6
1397852111,4971784,1
1397852111,3609151,4
1397852111,1926228857,2
1397852111,1926340513,2
1397852111,2122369373,2
1397852111,2122369400,1
1397852111,1576368250,1
1397852111,1924842078,2
1397852111,51107585,1
1397852111,1926318518,3
1397852111,11354920,1
1397852111,4330752,2
1397852111,144603847,1
1397852111,2122359289,1
1397852111,83672784,1
1397852111,2056371649,2
1397852111,41131456,2
1397852111,50095217,3
1397852111,2133856545,1
1397852111,143939138,1
1397852111,144334775,4
1397852111,49980839,1
1397852111,144416314,3
1397852111,2107720438,1
1397852111,1926285936,2
1397852111,1926285994,2
1397852111,150067700,1
1397852111,22296032,2
1397852111,145397416,1
1397852111,2053898582,1
1397852111,2147265302,3
1397852111,2211745973,3
1397852111,2211745187,3
