paper_id,author_id,author_name,position,n_authors
0de2c91d10f2b441329f068cf481c4abd21243ec,1401012390,Cyndi Schumann,10,15
0de2c91d10f2b441329f068cf481c4abd21243ec,2575670,Owen Carmichael,11,15
0de2c91d10f2b441329f068cf481c4abd21243ec,2065137748,Kristopher Kalish,12,15
0de2c91d10f2b441329f068cf481c4abd21243ec,2967326,A. Leow,13,15
0de2c91d10f2b441329f068cf481c4abd21243ec,34897754,T. Simon,14,15
a95cb5183d547e4a12450d0a52cf48762c0fe265,1416548844,E. Vivi,0,2
a95cb5183d547e4a12450d0a52cf48762c0fe265,47807871,B. Di Benedetto,1,2
f020927e39632d2e3132a68b74a90a34a5670b94,121544630,Zhensheng Li,0,6
f020927e39632d2e3132a68b74a90a34a5670b94,2291726405,Jie Ma,1,6
f020927e39632d2e3132a68b74a90a34a5670b94,2300061157,Hongmin Bai,2,6
f020927e39632d2e3132a68b74a90a34a5670b94,4443135,Bingmei Deng,3,6
f020927e39632d2e3132a68b74a90a34a5670b94,2144905814,Jian Lin,4,6
f020927e39632d2e3132a68b74a90a34a5670b94,2116103772,Weimin Wang,5,6
d202636f5c554cb4668d72527bf279cf5a609dc1,2115272244,Mingliang Wang,0,5
d202636f5c554cb4668d72527bf279cf5a609dc1,2839559,Daoqiang Zhang,1,5
d202636f5c554cb4668d72527bf279cf5a609dc1,8192734,Jiashuang Huang,2,5
d202636f5c554cb4668d72527bf279cf5a609dc1,7830359,Mingxia Liu,3,5
d202636f5c554cb4668d72527bf279cf5a609dc1,2145921909,Qingshan Liu,4,5
b88c0748e5f99d81ddfde3a42ce2b4e7c28b1946,2879721,Gong-Jun Ji,0,11
b88c0748e5f99d81ddfde3a42ce2b4e7c28b1946,12494958,Zhiqiang Zhang,1,11
b88c0748e5f99d81ddfde3a42ce2b4e7c28b1946,145765202,Qiang Xu,2,11
b88c0748e5f99d81ddfde3a42ce2b4e7c28b1946,1768625446,Wei Wei,3,11
b88c0748e5f99d81ddfde3a42ce2b4e7c28b1946,2109763938,Jue Wang,4,11
b88c0748e5f99d81ddfde3a42ce2b4e7c28b1946,2286956,Zhengge Wang,5,11
b88c0748e5f99d81ddfde3a42ce2b4e7c28b1946,2156127753,Fang Yang,6,11
b88c0748e5f99d81ddfde3a42ce2b4e7c28b1946,36779818,K. Sun,7,11
b88c0748e5f99d81ddfde3a42ce2b4e7c28b1946,145758452,Q. Jiao,8,11
b88c0748e5f99d81ddfde3a42ce2b4e7c28b1946,1679587,W. Liao,9,11
b88c0748e5f99d81ddfde3a42ce2b4e7c28b1946,2570909,G. Lu,10,11
226c81c22846ba91ba60c3d83e5f7c191bf2e4d4,2142867041,S. Loomba,0,11
226c81c22846ba91ba60c3d83e5f7c191bf2e4d4,38545359,Jakob Straehle,1,11
226c81c22846ba91ba60c3d83e5f7c191bf2e4d4,49229389,V. Gangadharan,2,11
226c81c22846ba91ba60c3d83e5f7c191bf2e4d4,2031676569,Natalie Heike,3,11
226c81c22846ba91ba60c3d83e5f7c191bf2e4d4,2064220374,Abdelrahman Khalifa,4,11
226c81c22846ba91ba60c3d83e5f7c191bf2e4d4,2060562540,Alessandro Motta,5,11
226c81c22846ba91ba60c3d83e5f7c191bf2e4d4,51171642,Niansheng Ju,6,11
226c81c22846ba91ba60c3d83e5f7c191bf2e4d4,2172890597,Meike Sievers,7,11
226c81c22846ba91ba60c3d83e5f7c191bf2e4d4,3520063,J. Gempt,8,11
226c81c22846ba91ba60c3d83e5f7c191bf2e4d4,40364290,H. S. Meyer,9,11
226c81c22846ba91ba60c3d83e5f7c191bf2e4d4,2495450,M. Helmstaedter,10,11
5ad3e22260f83ad54c4a461c6aed59a6e6938099,1753917,Amir H. Omidvarnia,0,6
5ad3e22260f83ad54c4a461c6aed59a6e6938099,145822109,Raphaël Liégeois,1,6
5ad3e22260f83ad54c4a461c6aed59a6e6938099,38738686,E. Amico,2,6
5ad3e22260f83ad54c4a461c6aed59a6e6938099,40439592,M. Preti,3,6
5ad3e22260f83ad54c4a461c6aed59a6e6938099,3200076,A. Zalesky,4,6
5ad3e22260f83ad54c4a461c6aed59a6e6938099,1748289,D. Ville,5,6
04c047322409caba942ed074f8cb104b7afe2d37,2118448381,Xiao Wang,0,11
04c047322409caba942ed074f8cb104b7afe2d37,3018968,Fengmei Lu,1,11
04c047322409caba942ed074f8cb104b7afe2d37,34305770,Xujun Duan,2,11
04c047322409caba942ed074f8cb104b7afe2d37,4177486,Shaoqiang Han,3,11
04c047322409caba942ed074f8cb104b7afe2d37,48421580,Xiaonan Guo,4,11
04c047322409caba942ed074f8cb104b7afe2d37,2292298070,Mi Yang,5,11
04c047322409caba942ed074f8cb104b7afe2d37,1591140646,Yan Zhang,6,11
04c047322409caba942ed074f8cb104b7afe2d37,151488967,Jinming Xiao,7,11
04c047322409caba942ed074f8cb104b7afe2d37,2068223029,Wei Sheng,8,11
04c047322409caba942ed074f8cb104b7afe2d37,145145819,Jingping Zhao,9,11
04c047322409caba942ed074f8cb104b7afe2d37,50688836,Huafu Chen,10,11
e3b1bf10c8884fe3730238ae0c600cfedd95e557,1380744267,A. Luppi,0,7
e3b1bf10c8884fe3730238ae0c600cfedd95e557,2098806575,S. Singleton,1,7
e3b1bf10c8884fe3730238ae0c600cfedd95e557,1825233905,J. Hansen,2,7
e3b1bf10c8884fe3730238ae0c600cfedd95e557,1700231,D. Bzdok,3,7
e3b1bf10c8884fe3730238ae0c600cfedd95e557,2319593,Amy Kuceyeski,4,7
e3b1bf10c8884fe3730238ae0c600cfedd95e557,2676819,Richard F. Betzel,5,7
e3b1bf10c8884fe3730238ae0c600cfedd95e557,2440937,B. Mišić,6,7
72595b6c9c51731762afd4c8a6252b6fc7857b70,4312037,L. Parajuli,0,2
72595b6c9c51731762afd4c8a6252b6fc7857b70,2546712,Masato Koike,1,2
4fc4c0bf71dd4ad79a4680eab720464389911275,38849965,M. Bastiani,0,3
4fc4c0bf71dd4ad79a4680eab720464389911275,145960031,R. Goebel,1,3
4fc4c0bf71dd4ad79a4680eab720464389911275,144759643,A. Roebroeck,2,3
0b3bade550850374fed66143279f0d31f048a3d0,2050001,Chi Xiao,0,6
0b3bade550850374fed66143279f0d31f048a3d0,2153466362,Jing Liu,1,6
0b3bade550850374fed66143279f0d31f048a3d0,2145306992,Xi Chen,2,6
0b3bade550850374fed66143279f0d31f048a3d0,50434167,Hua Han,3,6
0b3bade550850374fed66143279f0d31f048a3d0,2068916724,Chang Shu,4,6
0b3bade550850374fed66143279f0d31f048a3d0,38444449,Qiwei Xie,5,6
fb4fbe3f733b56e815d2628b5095567021564e14,39789544,Dongjin Kwon,0,4
fb4fbe3f733b56e815d2628b5095567021564e14,3160106,A. Pfefferbaum,1,4
fb4fbe3f733b56e815d2628b5095567021564e14,2126307,E. Sullivan,2,4
fb4fbe3f733b56e815d2628b5095567021564e14,2916954,K. Pohl,3,4
0f8a33a6248caac7a62fb2e659f4c29f79c6844b,2115753437,J. Song,0,8
0f8a33a6248caac7a62fb2e659f4c29f79c6844b,2082001552,Diana Lucaci,1,8
0f8a33a6248caac7a62fb2e659f4c29f79c6844b,51124029,Ioana Calangiu,2,8
0f8a33a6248caac7a62fb2e659f4c29f79c6844b,145465728,Matthew T. C. Brown,3,8
0f8a33a6248caac7a62fb2e659f4c29f79c6844b,2109375021,Jin Sung Park,4,8
0f8a33a6248caac7a62fb2e659f4c29f79c6844b,46454534,Jinhyung Kim,5,8
0f8a33a6248caac7a62fb2e659f4c29f79c6844b,3815287,S. Brickley,6,8
0f8a33a6248caac7a62fb2e659f4c29f79c6844b,2620963,P. Chadderton,7,8
1189a587d37f99a2bba69e15f4cb8110aabc4149,2860132,Tiago Simas,0,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,3401721,Shayanti Chattopadhyay,1,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,31476233,C. Hagan,2,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,2237882,P. Kundu,3,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,145262656,Ameera X. Patel,4,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,40575054,R. Holt,5,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,1771197,D. Floris,6,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,117836406,Julia M. E. Graham,7,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,15230369,C. Ooi,8,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,50030048,R. Tait,9,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,144134525,M. Spencer,10,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,1390019127,S. Baron-Cohen,11,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,144766323,B. Sahakian,12,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,34217324,E. Bullmore,13,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,3212330,I. Goodyer,14,16
1189a587d37f99a2bba69e15f4cb8110aabc4149,1939498,J. Suckling,15,16
e7eaffbd8faf686f706b7354e0d60842805bf05b,39757656,Marianna Milano,0,3
e7eaffbd8faf686f706b7354e0d60842805bf05b,1738664,P. Guzzi,1,3
e7eaffbd8faf686f706b7354e0d60842805bf05b,1722393,M. Cannataro,2,3
bfb56b564c0d96d2ebd335dac5f7c0e4ff3cc354,145106032,V. Chen,0,10
bfb56b564c0d96d2ebd335dac5f7c0e4ff3cc354,108503874,Chao-Yu Shen,1,10
bfb56b564c0d96d2ebd335dac5f7c0e4ff3cc354,7795045,S. Liang,2,10
bfb56b564c0d96d2ebd335dac5f7c0e4ff3cc354,2414042,Zhen-Hui Li,3,10
bfb56b564c0d96d2ebd335dac5f7c0e4ff3cc354,79514165,Ming H Hsieh,4,10
bfb56b564c0d96d2ebd335dac5f7c0e4ff3cc354,2025369,Y. Tyan,5,10
bfb56b564c0d96d2ebd335dac5f7c0e4ff3cc354,67188913,Mong-Liang Lu,6,10
bfb56b564c0d96d2ebd335dac5f7c0e4ff3cc354,3381867,Yena Lee,7,10
bfb56b564c0d96d2ebd335dac5f7c0e4ff3cc354,8030249,R. McIntyre,8,10
bfb56b564c0d96d2ebd335dac5f7c0e4ff3cc354,2354700,J. Weng,9,10
f3cf468d2d64901276a47a6f0bbe6e05f39860d4,3944451,K. E. Linker,0,3
f3cf468d2d64901276a47a6f0bbe6e05f39860d4,144973326,Sarah J. Cross,1,3
f3cf468d2d64901276a47a6f0bbe6e05f39860d4,2237341521,F. M. Leslie,2,3
472a8657d7dc658332a2e9b0b90122d469bdb9bd,2141896,Hongchang Gao,0,11
472a8657d7dc658332a2e9b0b90122d469bdb9bd,2053993869,Chengtao Cai,1,11
472a8657d7dc658332a2e9b0b90122d469bdb9bd,3325036,Jingwen Yan,2,11
472a8657d7dc658332a2e9b0b90122d469bdb9bd,2029029615,Lin Yan,3,11
472a8657d7dc658332a2e9b0b90122d469bdb9bd,145144224,J. Goñi,4,11
472a8657d7dc658332a2e9b0b90122d469bdb9bd,46396571,Yang Wang,5,11
472a8657d7dc658332a2e9b0b90122d469bdb9bd,144962210,F. Nie,6,11
472a8657d7dc658332a2e9b0b90122d469bdb9bd,2393054409,John D. West,7,11
472a8657d7dc658332a2e9b0b90122d469bdb9bd,7992909,A. Saykin,8,11
472a8657d7dc658332a2e9b0b90122d469bdb9bd,38862163,Li Shen,9,11
472a8657d7dc658332a2e9b0b90122d469bdb9bd,1748032,Heng Huang,10,11
0c07809262bcf3ab5d81f45d2305d353183f558a,2268876752,Lingling Li,0,11
0c07809262bcf3ab5d81f45d2305d353183f558a,2115890314,Jie Ma,1,11
0c07809262bcf3ab5d81f45d2305d353183f558a,3170649,Jia-Jia Wu,2,11
0c07809262bcf3ab5d81f45d2305d353183f558a,2111808345,Xin Xue,3,11
0c07809262bcf3ab5d81f45d2305d353183f558a,2268911372,Kun-Peng Li,4,11
0c07809262bcf3ab5d81f45d2305d353183f558a,2186863124,J. Lu,5,11
0c07809262bcf3ab5d81f45d2305d353183f558a,2273571701,Rong-Rong Huang,6,11
0c07809262bcf3ab5d81f45d2305d353183f558a,5201941,Mouxiong Zheng,7,11
0c07809262bcf3ab5d81f45d2305d353183f558a,2290729209,Xu-Yun Hua,8,11
0c07809262bcf3ab5d81f45d2305d353183f558a,2370972015,Qi-Hao Guo,9,11
0c07809262bcf3ab5d81f45d2305d353183f558a,2143509007,Jianguang Xu,10,11
fdb0ddf40bc2c1e27203e21ec54617c04ed9f392,2148957137,Feiwen Wang,0,13
fdb0ddf40bc2c1e27203e21ec54617c04ed9f392,2109105214,Zhening Liu,1,13
fdb0ddf40bc2c1e27203e21ec54617c04ed9f392,2146158125,Jun Yang,2,13
fdb0ddf40bc2c1e27203e21ec54617c04ed9f392,2075375269,Fuping Sun,3,13
fdb0ddf40bc2c1e27203e21ec54617c04ed9f392,2302225093,Peng Cheng,4,13
fdb0ddf40bc2c1e27203e21ec54617c04ed9f392,48815785,Yunzhi Pan,5,13
fdb0ddf40bc2c1e27203e21ec54617c04ed9f392,2157396896,Yixin Cheng,6,13
fdb0ddf40bc2c1e27203e21ec54617c04ed9f392,1491860629,Wenjian Tan,7,13
fdb0ddf40bc2c1e27203e21ec54617c04ed9f392,2279776647,Danqing Huang,8,13
fdb0ddf40bc2c1e27203e21ec54617c04ed9f392,2259839568,Jiamei Zhang,9,13
fdb0ddf40bc2c1e27203e21ec54617c04ed9f392,2279526776,Jinyue Li,10,13
fdb0ddf40bc2c1e27203e21ec54617c04ed9f392,2302284073,Wen Zhang,11,13
fdb0ddf40bc2c1e27203e21ec54617c04ed9f392,2302866330,Jie Yang,12,13
e5856f9d03d55fc82e7416b10bd5142fcc1971a5,47431371,M. Zabihi,0,11
e5856f9d03d55fc82e7416b10bd5142fcc1971a5,1786819,S. M. Kia,1,11
e5856f9d03d55fc82e7416b10bd5142fcc1971a5,4909114,T. Wolfers,2,11
e5856f9d03d55fc82e7416b10bd5142fcc1971a5,2179559017,Stijn de Boer,3,11
e5856f9d03d55fc82e7416b10bd5142fcc1971a5,102304623,C. Fraza,4,11
e5856f9d03d55fc82e7416b10bd5142fcc1971a5,1403713840,S. Soheili-Nezhad,5,11
e5856f9d03d55fc82e7416b10bd5142fcc1971a5,51882710,R. Dinga,6,11
e5856f9d03d55fc82e7416b10bd5142fcc1971a5,2179558910,Alberto Llera Arenas,7,11
e5856f9d03d55fc82e7416b10bd5142fcc1971a5,1700231,D. Bzdok,8,11
e5856f9d03d55fc82e7416b10bd5142fcc1971a5,2683150,C. Beckmann,9,11
e5856f9d03d55fc82e7416b10bd5142fcc1971a5,50104860,A. Marquand,10,11
507b3fcea06ff2efa9cbaef5185442547cb92e0f,1404448048,Büşra Şengül,0,4
507b3fcea06ff2efa9cbaef5185442547cb92e0f,3752896,E. Dursun,1,4
507b3fcea06ff2efa9cbaef5185442547cb92e0f,3922054,A. Verkhratsky,2,4
507b3fcea06ff2efa9cbaef5185442547cb92e0f,1401877138,D. Gezen-Ak,3,4
9f8fd7fb4177ca08ba3e283f2115306bb7b0fefe,50344356,Fabian Svara,0,11
9f8fd7fb4177ca08ba3e283f2115306bb7b0fefe,2069006028,Dominique Förster,1,11
9f8fd7fb4177ca08ba3e283f2115306bb7b0fefe,50300630,F. Kubo,2,11
9f8fd7fb4177ca08ba3e283f2115306bb7b0fefe,34172684,Michał Januszewski,3,11
9f8fd7fb4177ca08ba3e283f2115306bb7b0fefe,48993389,M. dal Maschio,4,11
9f8fd7fb4177ca08ba3e283f2115306bb7b0fefe,2067375156,Philipp J Schubert,5,11
9f8fd7fb4177ca08ba3e283f2115306bb7b0fefe,144223246,J. Kornfeld,6,11
9f8fd7fb4177ca08ba3e283f2115306bb7b0fefe,2056544372,A. Wanner,7,11
9f8fd7fb4177ca08ba3e283f2115306bb7b0fefe,5429300,Eva Laurell,8,11
9f8fd7fb4177ca08ba3e283f2115306bb7b0fefe,144922222,W. Denk,9,11
9f8fd7fb4177ca08ba3e283f2115306bb7b0fefe,2031894,H. Baier,10,11
5b9dea07606d4f18bc7aaad7a5b6784fc2425afd,1846140,Stephen M. Plaza,0,2
5b9dea07606d4f18bc7aaad7a5b6784fc2425afd,48275624,S. Berg,1,2
11db3c4ba0129bcc393318e52028595bd53ba5f8,2284069071,Rachael Stentiford,0,5
11db3c4ba0129bcc393318e52028595bd53ba5f8,2061861444,James C. Knight,1,5
11db3c4ba0129bcc393318e52028595bd53ba5f8,2248819420,Thomas Nowotny,2,5
11db3c4ba0129bcc393318e52028595bd53ba5f8,143801577,Andrew O. Philippides,3,5
11db3c4ba0129bcc393318e52028595bd53ba5f8,2267887227,Paul Graham,4,5
e84d790c037ae7fe819241879815f600a23e4354,103028079,E. A. P. Wright,0,2
e84d790c037ae7fe819241879815f600a23e4354,3246425,A. Goltsev,1,2
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,1789697370,Leon D. Lotter,0,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,9927152,G. Shafiei,1,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,5339584,D. Larabi,2,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,145313007,Abhay Koushik,3,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2276555065,O. Dipasquale,4,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2336722468,Mitul A. Mehta,5,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2373915004,Mara Cercignani,6,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2263031725,Arjun Sethi,7,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2346292799,Neil Harrison,8,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2270258961,Štefan Holiga,9,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2296681897,D. Umbricht,10,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2286894509,Igor Yakushev,11,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2266242337,S. Muthukumaraswamy,12,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,47314393,A. Forsyth,13,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2257327863,Joerg F. Hipp,14,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2440937,B. Mišić,15,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2301213239,S. Caspers,16,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2259850122,Julian Koenig,17,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,48059689,K. Patil,18,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2347297472,Casey Paquola,19,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2316793971,Simon B. Eickhoff,20,22
70bb1feb7357f4f49f02df2f641d39dedbd7ef3a,2344244932,Juergen Dukart,21,22
43b89fc77f9fd0ab4518f54bf3876f085392350f,2958964,L. H. Scholtens,0,3
43b89fc77f9fd0ab4518f54bf3876f085392350f,1731779,L. F. Barrett,1,3
43b89fc77f9fd0ab4518f54bf3876f085392350f,2099339540,M. P. Heuvel,2,3
27c032b4ad60c2fffc9881b26054ac97befe5e5d,34936116,Kavinash Loganathan,0,5
27c032b4ad60c2fffc9881b26054ac97befe5e5d,10255622,Jinglei Lv,1,5
27c032b4ad60c2fffc9881b26054ac97befe5e5d,6686033,V. Cropley,2,5
27c032b4ad60c2fffc9881b26054ac97befe5e5d,13181673,Eric Tatt Wei Ho,3,5
27c032b4ad60c2fffc9881b26054ac97befe5e5d,3200076,A. Zalesky,4,5
13b180d35a8f567039a512c9d68eb7346fc0beb4,6753451,A. Meoded,0,5
13b180d35a8f567039a512c9d68eb7346fc0beb4,145146130,T. Huisman,1,5
13b180d35a8f567039a512c9d68eb7346fc0beb4,6861097,M. Casamassima,2,5
13b180d35a8f567039a512c9d68eb7346fc0beb4,2352671,G. Jallo,3,5
13b180d35a8f567039a512c9d68eb7346fc0beb4,3540400,A. Poretti,4,5
0379da7ee390b4538c51a832017b6a9acbf72534,2243910276,Yun Ding,0,2
0379da7ee390b4538c51a832017b6a9acbf72534,3718323,Joshua L. Lillvis,1,2
b1514cbd60dc98d90c1e6440d8fa32d2affd068e,2189119937,Vishnu Prathapan,0,6
b1514cbd60dc98d90c1e6440d8fa32d2affd068e,2956958,Peter Eipert,1,6
b1514cbd60dc98d90c1e6440d8fa32d2affd068e,2297241709,Nicole Wigger,2,6
b1514cbd60dc98d90c1e6440d8fa32d2affd068e,2297243671,Markus Kipp,3,6
b1514cbd60dc98d90c1e6440d8fa32d2affd068e,3000104,R. Appali,4,6
b1514cbd60dc98d90c1e6440d8fa32d2affd068e,2254069591,Oliver Schmitt,5,6
3ff01407fe4cca2a80346e144f6923bc7089c554,5935091,D. Pascucci,0,6
3ff01407fe4cca2a80346e144f6923bc7089c554,2959008,S. Tourbier,1,6
3ff01407fe4cca2a80346e144f6923bc7089c554,2057849218,Joan Rué-Queralt,2,6
3ff01407fe4cca2a80346e144f6923bc7089c554,51930522,M. Carboni,3,6
3ff01407fe4cca2a80346e144f6923bc7089c554,1896450,P. Hagmann,4,6
3ff01407fe4cca2a80346e144f6923bc7089c554,3238142,Gijs Plomp,5,6
6b58b83e147e0ec6fa6ce9376b2184634d670a9f,2801096,E. Marder,0,3
6b58b83e147e0ec6fa6ce9376b2184634d670a9f,2920049,G. Gutierrez,1,3
6b58b83e147e0ec6fa6ce9376b2184634d670a9f,2419648,M. P. Nusbaum,2,3
6e2fd301470aa25c931d24c1ad4860f690cba663,2108807430,Shuo Chen,0,3
6e2fd301470aa25c931d24c1ad4860f690cba663,2249832682,F. Bowman,1,3
6e2fd301470aa25c931d24c1ad4860f690cba663,39717805,Yishi Xing,2,3
a37afbacda49c32ddaad7f4cab4634a9c92537ab,2123638315,E. García-Cabello,0,8
a37afbacda49c32ddaad7f4cab4634a9c92537ab,1423367329,Lissett Gonzalez-Burgos,1,8
a37afbacda49c32ddaad7f4cab4634a9c92537ab,35609900,J. Pereira,2,8
a37afbacda49c32ddaad7f4cab4634a9c92537ab,1401814862,J. Hernández-Cabrera,3,8
a37afbacda49c32ddaad7f4cab4634a9c92537ab,2098451,E. Westman,4,8
a37afbacda49c32ddaad7f4cab4634a9c92537ab,144973360,Giovanni Volpe,5,8
a37afbacda49c32ddaad7f4cab4634a9c92537ab,144721375,J. Barroso,6,8
a37afbacda49c32ddaad7f4cab4634a9c92537ab,145112373,D. Ferreira,7,8
38a930aec77bc3cea1611abaeb2054c329dbcd97,2359251,U. Ferizi,0,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,1768657,B. Scherrer,1,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,2189212,T. Schneider,2,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,2118081,M. Alipoor,3,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,1634413853,Odin Eufracio,4,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,2126207,Rutger Fick,5,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,1702017,R. Deriche,6,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,38920489,M. Nilsson,7,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,1634413862,Ana K. Loya‐Olivas,8,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,145102181,M. Rivera,9,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,3189647,D. Poot,10,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,1402589424,Alonso Ramírez-Manzanares,11,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,2630782,J. Marroquín,12,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,2842990,Ariel S. Rokem,13,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,1634414037,Christian Pötter,14,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,34197536,R. Dougherty,15,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,2359436506,Ken E. Sakaie,16,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,1400165640,C. Wheeler-Kingshott,17,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,145502062,S. Warfield,18,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,145081012,T. Witzel,19,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,2431887,L. Wald,20,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,48436657,J. Raya,21,23
38a930aec77bc3cea1611abaeb2054c329dbcd97,143697638,D. Alexander,22,23
d7e529413bfe6e61b271fc8d2febb8162f9d0447,2306937394,Anthony Deluca,0,6
d7e529413bfe6e61b271fc8d2febb8162f9d0447,2306937383,Brooke Bascom,1,6
d7e529413bfe6e61b271fc8d2febb8162f9d0447,2410974702,Daniela A Key Planas,2,6
d7e529413bfe6e61b271fc8d2febb8162f9d0447,2306938908,Matthew A. Kocher,3,6
d7e529413bfe6e61b271fc8d2febb8162f9d0447,2307629492,Marielise Torres,4,6
d7e529413bfe6e61b271fc8d2febb8162f9d0447,2419477,M. Arbeitman,5,6
2238bb9aa60d0834faaa86b7c661dcd6aa23cd6d,39314863,M. Pedersen,0,2
2238bb9aa60d0834faaa86b7c661dcd6aa23cd6d,1753917,Amir H. Omidvarnia,1,2
47af7687f69336345bb3df59c9e0befec32826a4,46819355,Salvatore Bertino,0,7
47af7687f69336345bb3df59c9e0befec32826a4,6606228,G. Basile,1,7
47af7687f69336345bb3df59c9e0befec32826a4,46424838,A. Bramanti,2,7
47af7687f69336345bb3df59c9e0befec32826a4,1744945,G. Anastasi,3,7
47af7687f69336345bb3df59c9e0befec32826a4,2240958824,A. Quartarone,4,7
47af7687f69336345bb3df59c9e0befec32826a4,40023151,D. Milardi,5,7
47af7687f69336345bb3df59c9e0befec32826a4,4987412,A. Cacciola,6,7
b02c561c26b2ae2897dfdb9cad2431c1762fb970,3537622,P. Jusuf,0,4
b02c561c26b2ae2897dfdb9cad2431c1762fb970,3069769,Sammy C. S. Lee,1,4
b02c561c26b2ae2897dfdb9cad2431c1762fb970,4398222,J. Hannibal,2,4
b02c561c26b2ae2897dfdb9cad2431c1762fb970,32269422,U. Grünert,3,4
07fd002f2a83d44bbdd1efcb6ab17021065dfa43,114333070,Haoteng Tang,0,10
07fd002f2a83d44bbdd1efcb6ab17021065dfa43,2110798193,Lei Guo,1,10
07fd002f2a83d44bbdd1efcb6ab17021065dfa43,28909797,Xiyao Fu,2,10
07fd002f2a83d44bbdd1efcb6ab17021065dfa43,2163629646,Benjamin Qu,3,10
07fd002f2a83d44bbdd1efcb6ab17021065dfa43,145827508,O. Ajilore,4,10
07fd002f2a83d44bbdd1efcb6ab17021065dfa43,33973920,Yalin Wang,5,10
07fd002f2a83d44bbdd1efcb6ab17021065dfa43,2077479650,Paul M. Thompson,6,10
07fd002f2a83d44bbdd1efcb6ab17021065dfa43,2146257986,Heng Huang,7,10
07fd002f2a83d44bbdd1efcb6ab17021065dfa43,2967326,A. Leow,8,10
07fd002f2a83d44bbdd1efcb6ab17021065dfa43,33058822,L. Zhan,9,10
e6da84a6be687afc8aee35511327fb41d733073e,34629227,J. Owen,0,10
e6da84a6be687afc8aee35511327fb41d733073e,3101512,Yi-Ou Li,1,10
e6da84a6be687afc8aee35511327fb41d733073e,3139580,E. Ziv,2,10
e6da84a6be687afc8aee35511327fb41d733073e,3205152,Zoe Strominger,3,10
e6da84a6be687afc8aee35511327fb41d733073e,40339184,J. Gold,4,10
e6da84a6be687afc8aee35511327fb41d733073e,3323371,Polina Bukshpun,5,10
e6da84a6be687afc8aee35511327fb41d733073e,2777586,Mari Wakahiro,6,10
e6da84a6be687afc8aee35511327fb41d733073e,2000587,E. Friedman,7,10
