author_norm,person_id,person_display_name,name_variants,component_size,is_reconciled_merge
cuaya|lv,person:laura cuaya,Laura V. Cuaya,Laura V. Cuaya,1,False
cuevas|m,person:maria cuevas,María Cuevas,María Cuevas,1,False
cui|h,person:huiru cui,Huiru Cui,Huiru Cui,1,False
cui|x,person:xinyue cui,Xinyue Cui,Xinyu Cui; Xinyue Cui,1,False
cui|z,person:zaixu cui,Zaixu Cui,Zaixu Cui,1,False
cuntz|h,person:hermann cuntz,Hermann Cuntz,Hermann Cuntz,1,False
curcio|ca,person:christine curcio,Christine A. Curcio,Christine A. Curcio,1,False
currier|ta,person:timothy currier,Timothy A. Currier,Timothy A. Currier,1,False
currie|m,person:m currie,M. Currie,M. Currie,1,False
curtiss|sw,person:sandra curtiss,Sandra W. Curtiss,Sandra W. Curtiss,1,False
cvetkovska|v,person:v cvetkovska,V. Cvetkovska,V. Cvetkovska,1,False
czech|t,person:t czech,T. Czech,T. Czech,1,False
córdoba|s,person:s cordoba,S. Córdoba,S. Córdoba,1,False
d'amico|rs,person:randy amico,Randy S D'Amico,Randy S D'Amico,1,False
d'andrea|v,person:valeria andrea,Valeria d'Andrea,Valeria d'Andrea,1,False
d'iaz|mms,person:margarita anchez iaz,Margarita M. S'anchez D'iaz,Margarita M. S'anchez D'iaz,1,False
d'orazi|fd,person:florence orazi,Florence D. D'Orazi,Florence D. D'Orazi,1,False
dabkevičienė|d,person:d dabkeviciene,D. Dabkevičienė,D. Dabkevičienė,1,False
dabrowska|n,person:n dabrowska,N. Dabrowska,N. Dabrowska,1,False
dacey|d,person:d dacey,D. Dacey,D. Dacey,1,False
dachsbacher|c,person:carsten dachsbacher,Carsten Dachsbacher,C. Dachsbacher; Carsten Dachsbacher,1,False
dacks|a,person:a dacks,A. Dacks,A. Dacks,1,False
dacks|am,person:andrew dacks,Andrew M. Dacks,Andrew M. Dacks,1,False
dacosta|n,person:n dacosta,N. daCosta,N. daCosta,1,False
dadario|n,person:n dadario,N. Dadario,N. Dadario,1,False
daducci|a,person:alessandro daducci,Alessandro Daducci,Alessandro Daducci,1,False
daetwiler|s,person:seth daetwiler,Seth Daetwiler,Seth Daetwiler,1,False
daetwyler|s,person:s daetwyler,S. Daetwyler,S. Daetwyler,1,False
dagher|a,person:a dagher,A. Dagher,A. Dagher,1,False
dagohoy|a,person:ariel dagohoy,Ariel Dagohoy,Ariel Dagohoy,1,False
dag|u,person:ugur dag,Ugur Dag,Ugur Dag,1,False
dahal|j,person:jeebika dahal,Jeebika Dahal,Jeebika Dahal,1,False
dahan|m,person:m dahan,M. Dahan,M. Dahan,1,False
dahlberg|e,person:elin dahlberg,Elin Dahlberg,Elin Dahlberg,1,False
dahmen|t,person:tim dahmen,Tim Dahmen,Tim Dahmen,1,False
daie|k,person:kayvon daie,Kayvon Daie,Kayvon Daie,1,False
daigle|t,person:t daigle,T. Daigle,T. Daigle,1,False
dai|k,person:kael dai,Kael Dai,Kael Dai,1,False
dai|l,person:li dai,Li Dai,Li Dai,1,False
dalal|a,person:ananya dalal,Ananya Dalal,Ananya Dalal,1,False
daley|m,person:m daley,M. Daley,M. Daley,1,False
dale|a,person:a dale,A. Dale,A. Dale,1,False
dallere|s,person:sveva dallere,Sveva Dallere,Sveva Dallere,1,False
dalley|r,person:r dalley,R. Dalley,R. Dalley,1,False
dallmann|cj,person:chris dallmann,Chris J. Dallmann,Chris J. Dallmann,1,False
daly|k,person:k daly,K. Daly,K. Daly,1,False
daly|kc,person:kevin daly,Kevin C. Daly,Kevin C. Daly,1,False
damart|t,person:t damart,T. Damart,T. Damart,1,False
damoiseaux|r,person:r damoiseaux,R. Damoiseaux,R. Damoiseaux,1,False
dancausse|s,person:stephanie dancausse,Stephanie Dancausse,Stephanie Dancausse,1,False
dandekar|t,person:t dandekar,T. Dandekar,T. Dandekar,1,False
danforth|c,person:c danforth,C. Danforth,C. Danforth,1,False
dang|c,person:chinh dang,Chinh Dang,Chinh Dang,1,False
dang|t,person:tam dang,Tam Dang,Tam Dang,1,False
daniel|e,person:eric daniel,Eric Daniel,Eric Daniel,1,False
dani|k,person:k dani,K. Dani,K. Dani,1,False
danskin|b,person:b danskin,B. Danskin,B. Danskin,1,False
danuser|g,person:g danuser,G. Danuser,G. Danuser,1,False
danzl|j,person:j danzl,J. Danzl,J. Danzl,1,False
danzl|jg,person:johann danzl,Johann G. Danzl,Johann G. Danzl,1,False
dan|c,person:chuntao dan,Chuntao Dan,Chuntao Dan,1,False
dan|g,person:gordon dan,Gordon Dan,Gordon Dan,1,False
dan|y,person:y dan,Y. Dan,Y. Dan,1,False
darbandi|a,person:ali darbandi,Ali Darbandi,Ali Darbandi,1,False
darrow|m,person:m darrow,M. Darrow,M. Darrow,1,False
dar|n,person:najia dar,Najia Dar,Najia Dar,1,False
das|a,person:abhranil das,Abhranil Das,Abhranil Das,1,False
das|s,person:samir das,Samir Das,Samir Das,1,False
datta|d,person:d datta,D. Datta,D. Datta,1,False
daugelaviciene|n,person:neringa daugelaviciene,Neringa Daugelaviciene,Neringa Daugelaviciene,1,False
daugulis|p,person:p daugulis,P. Daugulis,P. Daugulis,1,False
davenport|f,person:felicia davenport,Felicia Davenport,Felicia Davenport,1,False
davidsen|j,person:j davidsen,J. Davidsen,J. Davidsen,1,False
davidson|m,person:m davidson,M. Davidson,M. Davidson,1,False
david|c,person:celia david,Celia David,Celia David,1,False
davis|f,person:f davis,F. Davis,F. Davis,1,False
davis|rl,person:ronald davis,Ronald L. Davis,Ronald L. Davis,1,False
davoudian|pa,person:pasha davoudian,Pasha A Davoudian,Pasha A Davoudian,1,False
dawid|c,person:corinna dawid,Corinna Dawid,Corinna Dawid,1,False
dawson|m,person:mariah dawson,Mariah Dawson,Mariah Dawson,1,False
dawson|tm,person:ted dawson,Ted M. Dawson,Ted M. Dawson,1,False
dawson|v,person:v dawson,V. Dawson,V. Dawson,1,False
de-leon|sb,person:s de leon,S. B. de-Leon,S. B. de-Leon,1,False
dean|km,person:kevin dean,Kevin M. Dean,Kevin M. Dean,1,False
debello|w,person:w debello,W. DeBello,W. DeBello,1,False
deblander|l,person:leah deblander,Leah Deblander,Leah Deblander,1,False
deco|g,person:g deco,G. Deco,G. Deco,1,False
dedek|k,person:karin dedek,Karin Dedek,Karin Dedek,1,False
deere|ju,person:julia deere,Julia U. Deere,Julia U. Deere,1,False
deerinck|t,person:t deerinck,T. Deerinck,T. Deerinck,1,False
defelipe|j,person:javier defelipe,Javier DeFelipe,J. DeFelipe; Javier DeFelipe,1,False
deger|m,person:moritz deger,Moritz Deger,Moritz Deger,1,False
dehaene|s,person:s dehaene,S. Dehaene,S. Dehaene,1,False
dehghani|n,person:nima dehghani,Nima Dehghani,Nima Dehghani,1,False
deininger|k,person:k deininger,K. Deininger,K. Deininger,1,False
deisseroth|k,person:k deisseroth,K. Deisseroth,K. Deisseroth,1,False
deitcher|d,person:d deitcher,D. Deitcher,D. Deitcher,1,False
deivasigamani|s,person:senthilkumar deivasigamani,Senthilkumar Deivasigamani,Senthilkumar Deivasigamani,1,False
dejea|h,person:h dejea,H. Dejea,H. Dejea,1,False
dekel|g,person:g dekel,G. Dekel,G. Dekel,1,False
dekens|l,person:l dekens,L. Dekens,L. Dekens,1,False
delafontaine-martel|p,person:p delafontaine martel,P. Delafontaine-Martel,P. Delafontaine-Martel,1,False
delatour|b,person:benoit delatour,Benoît Delatour,Benoît Delatour,1,False
delemontex|t,person:thomas delemontex,Thomas Delemontex,Thomas Delemontex,1,False
delfstra|n,person:natasja delfstra,Natasja Delfstra,Natasja Delfstra,1,False
delgado|km,person:kevin delgado,Kevin M. Delgado,Kevin M. Delgado,1,False
delley|r,person:rachel delley,Rachel Delley,Rachel Delley,1,False
dell’acqua|f,person:f dell acqua,F. Dell’Acqua,F. Dell’Acqua,1,False
deluca|a,person:anthony deluca,Anthony Deluca,Anthony Deluca,1,False
deluca|j,person:j deluca,J. DeLuca,J. DeLuca,1,False
demarco|ec,person:elisabeth demarco,Elisabeth C. DeMarco,Elisabeth C. DeMarco,1,False
demarest|dd,person:damian demarest,Damian D Demarest,Damian D Demarest,1,False
demb|j,person:j demb,J. Demb,J. Demb,1,False
demeter|d,person:d demeter,D. Demeter,D. Demeter,1,False
demill|d,person:d demill,D. DeMill,D. DeMill,1,False
dempsey|b,person:bowen dempsey,Bowen Dempsey,Bowen Dempsey,1,False
dempsey|g,person:georgia dempsey,Georgia Dempsey,G. Dempsey; Georgia Dempsey,1,False
denardo|la,person:laura denardo,Laura A. DeNardo,Laura A. DeNardo,1,False
deng|c,person:cai yun deng,Cai-yun Deng,Cai-yun Deng,1,False
deng|h,person:hang deng,Hang Deng,Hang Deng; Hao Deng,1,False
deng|j,person:juntao deng,Juntao Deng,Juntao Deng,1,False
deng|l,person:li deng,Li Deng,Li Deng,1,False
deng|w,person:wei deng,Wei Deng,W. Deng; Wei Deng,1,False
deng|y,person:yong deng,Yong Deng,Yong Deng,1,False
deng|z,person:zixuan deng,Zixuan Deng,Zixuan Deng,1,False
denisov|g,person:gennady denisov,Gennady Denisov,Gennady Denisov,1,False
denk|w,person:winfried denk,Winfried Denk,W. Denk; Winfried Denk,1,False
denman|dj,person:daniel denman,Daniel J. Denman,Daniel J. Denman,1,False
dennis|e,person:e dennis,E. Dennis,E. Dennis,1,False
denny|c,person:c denny,C. Denny,C. Denny,1,False
dentico|d,person:daniela dentico,Daniela Dentico,Daniela Dentico,1,False
depasquale|b,person:brian depasquale,Brian DePasquale,Brian DePasquale,1,False
depasquale|gm,person:gina depasquale,Gina M. Depasquale,Gina M. Depasquale,1,False
dercksen|vj,person:v dercksen,V. J. Dercksen,V. J. Dercksen,1,False
derksen|e,person:emilia derksen,Emilia Derksen,Emilia Derksen,1,False
derr|pj,person:paul derr,Paul J Derr,Paul J Derr,1,False
descant|kd,person:katherine descant,Katherine D. Descant,Katherine D. Descant,1,False
desimone|r,person:r desimone,R. Desimone,R. Desimone,1,False
desir|gv,person:gary desir,Gary V. Desir,Gary V. Desir,1,False
desplan|c,person:c desplan,C. Desplan,C. Desplan,1,False
destexhe|a,person:a destexhe,A. Destexhe,A. Destexhe,1,False
detwiler|p,person:p detwiler,P. Detwiler,P. Detwiler,1,False
deussing|j,person:j deussing,J. Deussing,J. Deussing,1,False
deutch|a,person:a deutch,A. Deutch,A. Deutch,1,False
deutsch|ds,person:david deutsch,David S. Deutsch,David S. Deutsch,1,False
devenyi|ga,person:gabriel devenyi,Gabriel A. Devenyi,Gabriel A. Devenyi,1,False
devineni|av,person:anita devineni,Anita V. Devineni,Anita V. Devineni,1,False
devine|mj,person:michael devine,Michael J. Devine,Michael J. Devine,1,False
devor|a,person:a devor,A. Devor,A. Devor,1,False
dev|a,person:aishwarya dev,Aishwarya Dev,Aishwarya Dev,1,False
dey|s,person:snehil dey,Snehil Dey,Snehil Dey,1,False
dhaliwal|r,person:rabiah dhaliwal,Rabiah Dhaliwal,Rabiah Dhaliwal,1,False
dhanasekar|m,person:mahalakshmi dhanasekar,Mahalakshmi Dhanasekar,Mahalakshmi Dhanasekar,1,False
dhanyasi|n,person:n dhanyasi,N. Dhanyasi,N. Dhanyasi,1,False
dhawan|s,person:serene dhawan,Serene Dhawan,S. Dhawan; Serene Dhawan,1,False
dhesi|s,person:s dhesi,S. Dhesi,S. Dhesi,1,False
dhiman|n,person:nalin dhiman,Nalin Dhiman,Nalin Dhiman,1,False
diaconescu|a,person:a diaconescu,A. Diaconescu,A. Diaconescu,1,False
diakova|av,person:anna diakova,Anna V. Diakova,Anna V. Diakova,1,False
dialameh|f,person:fatemeh dialameh,Fatemeh Dialameh,Fatemeh Dialameh,1,False
diamond|j,person:j diamond,J. Diamond,J. Diamond,1,False
diao|f,person:feici diao,Feici Diao,F. Diao; Feici Diao,1,False
dickinson|m,person:m dickinson,M. Dickinson,M. Dickinson,1,False
dickinson|mh,person:michael dickinson,Michael H. Dickinson,Michael H. Dickinson,1,False
dickson|b,person:b dickson,B. Dickson,B. Dickson,1,False
dictus|h,person:hugo dictus,Hugo Dictus,Hugo Dictus,1,False
dieck|st,person:s tom dieck,S. tom Dieck,S. tom Dieck,1,False
diederich|nj,person:n diederich,N. J. Diederich,N. J. Diederich,1,False
diesmann|m,person:m diesmann,M. Diesmann,M. Diesmann,1,False
dieter|a,person:a dieter,A. Dieter,A. Dieter,1,False
dietz|a,person:alexander dietz,Alexander Dietz,Alexander Dietz,1,False
dietz|h,person:hendrik dietz,Hendrik Dietz,Hendrik Dietz,1,False
dilly|ga,person:geoffrey dilly,Geoffrey A. Dilly,Geoffrey A. Dilly,1,False
diloreto|em,person:elizabeth diloreto,Elizabeth M. DiLoreto,Elizabeth M. DiLoreto,1,False
dimartino|jm,person:james dimartino,James M. DiMartino,James M. DiMartino,1,False
dindoost|m,person:mohammad dindoost,Mohammad Dindoost,Mohammad Dindoost,1,False
ding|c,person:chen ding,Chen Ding,Chen Ding,1,False
ding|h,person:huayu ding,Huayu Ding,Huayu Ding,1,False
ding|j,person:jessica ding,Jessica Ding,Jessica Ding,1,False
ding|l,person:lufeng ding,Lufeng Ding,Liya Ding; Lufeng Ding,1,False
ding|q,person:qianming ding,Qianming Ding,Qianming Ding,1,False
ding|s,person:song lin ding,Song-Lin Ding,Song-Lin Ding,1,False
ding|x,person:xiaojing ding,Xiaojing Ding,Xiaojing Ding; Xiaoyu Ding; Xingyu Ding; Xu Ding,1,False
ding|z,person:zhangcan ding,Zhangcan Ding,Zhangcan Ding; Zhiwei Ding; Zhuokun Ding,1,False
diniz|am,person:aleyna diniz,Aleyna M. Diniz,Aleyna M. Diniz,1,False
dionne|h,person:heather dionne,Heather Dionne,Heather Dionne,1,False
dipietro|l,person:l dipietro,L. Dipietro,L. Dipietro,1,False
dipoppa|m,person:mario dipoppa,Mario Dipoppa,Mario Dipoppa,1,False
distasio|m,person:marcello distasio,Marcello DiStasio,Marcello DiStasio,1,False
dittrich|m,person:markus dittrich,Markus Dittrich,Markus Dittrich,1,False
diwan|a,person:arzoo diwan,Arzoo Diwan,Arzoo Diwan,1,False
dizaji|as,person:a dizaji,A. S. Dizaji,A. S. Dizaji,1,False
di|z,person:zengru di,Zengru Di,Z. Di; Zengru Di,1,False
dmitrieva|m,person:mariia dmitrieva,Mariia Dmitrieva,Mariia Dmitrieva,1,False
dodds|p,person:p dodds,P. Dodds,P. Dodds,1,False
dodt|h,person:h dodt,H. Dodt,H. Dodt,1,False
dodt|s,person:stephan dodt,Stephan Dodt,Stephan Dodt,1,False
doe|c,person:c doe,C. Doe,C. Doe,1,False
doiron|b,person:b doiron,B. Doiron,B. Doiron,1,False
dokiburra|s,person:sanjana dokiburra,Sanjana Dokiburra,Sanjana Dokiburra,1,False
dolafi|t,person:tom dolafi,Tom Dolafi,Tom Dolafi,1,False
dolan|m,person:michael john dolan,Michael-John Dolan,Michael-John Dolan,1,False
doldur-balli|f,person:fusun doldur balli,Fusun Doldur-Balli,Fusun Doldur-Balli,1,False
dold|d,person:dominik dold,Dominik Dold,Dominik Dold,1,False
dolgikh|o,person:o dolgikh,O. Dolgikh,O. Dolgikh,1,False
dolgova|o,person:olga dolgova,Olga Dolgova,Olga Dolgova,1,False
doll|ca,person:caleb doll,Caleb A. Doll,Caleb A. Doll,1,False
dolorosa|ji,person:jet ivan dolorosa,Jet Ivan Dolorosa,Jet Ivan Dolorosa,1,False
dombrovski|m,person:mark dombrovski,Mark Dombrovski,Mark Dombrovski,1,False
domenico|m,person:m domenico,M. Domenico,M. Domenico,1,False
domínguez-álvaro|m,person:m dominguez alvaro,M. Domínguez-Álvaro,M. Domínguez-Álvaro,1,False
donahue|e,person:e donahue,E. Donahue,E. Donahue,1,False
dongil|l,person:lee dongil,Lee Dongil,Lee Dongil,1,False
dong|b,person:brian dong,Brian Dong,Brian Dong,1,False
dong|h,person:hong wei dong,Hong-Wei Dong,H. Dong; Hong-Wei Dong; Hongwei Dong,1,False
dong|j,person:jin feng dong,Jin-Feng Dong,Jin-Feng Dong,1,False
dong|ll,person:ling liang dong,Ling Liang Dong,Ling Liang Dong,1,False
dong|q,person:qi dong,Qi Dong,Qi Dong,1,False
dong|w,person:weifan dong,Weifan Dong,Weifan Dong,1,False
dong|x,person:xiaohui dong,Xiaohui Dong,Xiaohui Dong; Xiaoxi Dong,1,False
donlea|jm,person:jeffrey donlea,Jeffrey M. Donlea,Jeffrey M. Donlea,1,False
donner|c,person:christian donner,Christian Donner,Christian Donner,1,False
donohue|d,person:d donohue,D. Donohue,D. Donohue,1,False
donà|e,person:e dona,E. Donà,E. Donà,1,False
doran|sj,person:sarah doran,Sarah J. Doran,Sarah J. Doran,1,False
doretto|g,person:gianfranco doretto,Gianfranco Doretto,Gianfranco Doretto,1,False
dorkenwald|s,person:sven dorkenwald,Sven Dorkenwald,S. Dorkenwald; Sven Dorkenwald,1,False
dorman|z,person:zachary dorman,Zachary Dorman,Zachary Dorman,1,False
dorrell|w,person:william dorrell,William Dorrell,William Dorrell,1,False
dotson|n,person:n dotson,N. Dotson,N. Dotson,1,False
douglass|a,person:a douglass,A. Douglass,A. Douglass,1,False
douglas|r,person:r douglas,R. Douglas,R. Douglas,1,False
doussau|f,person:f doussau,F. Doussau,F. Doussau,1,False
dou|q,person:q dou,Q. Dou,Q. Dou,1,False
dou|y,person:yannong dou,Yannong Dou,Yannong Dou,1,False
dovrolis|c,person:c dovrolis,C. Dovrolis,C. Dovrolis,1,False
dowling|j,person:j dowling,J. Dowling,J. Dowling,1,False
dowling|je,person:john dowling,John E. Dowling,John E. Dowling,1,False
downs|j,person:joseph downs,Joseph Downs,Joseph Downs,1,False
dow|e,person:e dow,E. Dow,E. Dow,1,False
do|jph,person:johnny phong hoang do,Johnny Phong Hoang Do,Johnny Phong Hoang Do,1,False
draft|rw,person:r draft,R. W. Draft,R. W. Draft,1,False
drawitsch|f,person:f drawitsch,F. Drawitsch,F. Drawitsch,1,False
dreher|m,person:m dreher,M. Dreher,M. Dreher,1,False
dreier|j,person:jes dreier,Jes Dreier,Jes Dreier,1,False
dreisow|m,person:marie luise dreisow,Marie-Luise Dreisow,Marie-Luise Dreisow,1,False
drenkow|n,person:nathan drenkow,Nathan Drenkow,Nathan Drenkow,1,False
drescher|b,person:brandon drescher,Brandon Drescher,Brandon Drescher,1,False
drion|g,person:g drion,G. Drion,G. Drion,1,False
driscoll|i,person:i driscoll,I. Driscoll,I. Driscoll,1,False
driscoll|ln,person:laura driscoll,Laura N. Driscoll,Laura N. Driscoll,1,False
dror|g,person:g dror,G. Dror,G. Dror,1,False
druckmann|s,person:shaul druckmann,Shaul Druckmann,S. Druckmann; Shaul Druckmann,1,False
drugowitsch|j,person:jan drugowitsch,Jan Drugowitsch,Jan Drugowitsch,1,False
drummond|n,person:n drummond,N. Drummond,N. Drummond,1,False
drzezga|a,person:a drzezga,A. Drzezga,A. Drzezga,1,False
duan|h,person:hengli duan,Hengli Duan,Hengli Duan,1,False
duan|s,person:sunny duan,Sunny Duan,Sunny Duan,1,False
duarte|m,person:m duarte,M. Duarte,M. Duarte,1,False
dubnau|j,person:j dubnau,J. Dubnau,J. Dubnau,1,False
duch|c,person:c duch,C. Duch,C. Duch,1,False
duclos|o,person:o duclos,O. Duclos,O. Duclos,1,False
dudman|j,person:j dudman,J. Dudman,J. Dudman,1,False
duerr|j,person:j duerr,J. Duerr,J. Duerr,1,False
dueñas|na,person:nathalie agudelo duenas,Nathalie Agudelo Dueñas,Nathalie Agudelo Dueñas,1,False
duffau|h,person:h duffau,H. Duffau,H. Duffau,1,False
duggento|a,person:a duggento,A. Duggento,A. Duggento,1,False
dulac|c,person:c dulac,C. Dulac,C. Dulac,1,False
dulin|jn,person:jennifer dulin,Jennifer N Dulin,Jennifer N Dulin,1,False
duman|r,person:r duman,R. Duman,R. Duman,1,False
dundar|mm,person:m dundar,M. M. Dundar,M. M. Dundar,1,False
dunne|cr,person:christopher dunne,Christopher R. Dunne,Christopher R. Dunne,1,False
dunn|fa,person:felice dunn,Felice A. Dunn,Felice A. Dunn,1,False
dunn|tw,person:timothy dunn,Timothy W. Dunn,Timothy W. Dunn,1,False
dunson|d,person:d dunson,D. Dunson,D. Dunson,1,False
dunson|db,person:david dunson,David B. Dunson,David B. Dunson,1,False
dupre|k,person:k dupre,K. Dupre,K. Dupre,1,False
duquenoy|l,person:lucille duquenoy,Lucille Duquenoy,Lucille Duquenoy,1,False
duque|m,person:marc duque,Marc Duque,Marc Duque,1,False
dura-bernal|s,person:s dura bernal,S. Dura-Bernal,S. Dura-Bernal,1,False
duraivel|s,person:s duraivel,S. Duraivel,S. Duraivel,1,False
durand|s,person:s durand,S. Durand,S. Durand,1,False
dursun|s,person:s dursun,S. Dursun,S. Dursun,1,False
dutta|s,person:s dutta,S. Dutta,S. Dutta,1,False
du|b,person:bo du,Bo Du,Bo Du,1,False
du|j,person:jiu lin du,Jiu-lin Du,Jiu-lin Du,1,False
du|k,person:kai du,Kai Du,Kai Du,1,False
du|m,person:ming du,Ming Du,M. Du; Ming Du,1,False
du|w,person:wenqin du,Wenqin Du,Wenqin Du,1,False
du|x,person:xu fei du,Xu-Fei Du,Xu-Fei Du,1,False
du|y,person:yun du,Yun Du,Yun Du,1,False
du|z,person:zhanwei du,Zhanwei Du,Zhanwei Du; Zhihui Du,1,False
dvali|s,person:sophie dvali,Sophie Dvali,Sophie Dvali,1,False
dvorak|s,person:sam dvorak,Sam Dvorak,Sam Dvorak,1,False
dwivedi|s,person:sarvesh dwivedi,Sarvesh Dwivedi,Sarvesh Dwivedi,1,False
dwyer|t,person:tim dwyer,Tim Dwyer,Tim Dwyer,1,False
dyballa|l,person:luciano dyballa,Luciano Dyballa,Luciano Dyballa,1,False
dyer|el,person:eva dyer,Eva L. Dyer,Eva L. Dyer,1,False
dye|le,person:louis dye,Louis E. Dye,Louis E. Dye,1,False
dziennis|s,person:s dziennis,S. Dziennis,S. Dziennis,1,False
dzowo|y,person:y dzowo,Y. Dzowo,Y. Dzowo,1,False
déry|s,person:s dery,S. Déry,S. Déry,1,False
díaz-guilera|a,person:a diaz guilera,A. Díaz-Guilera,A. Díaz-Guilera,1,False
díaz-hernández|e,person:edgar diaz hernandez,Edgar Díaz-Hernández,Edgar Díaz-Hernández,1,False
díaz-parra|a,person:antonio diaz parra,Antonio Díaz-Parra,Antonio Díaz-Parra,1,False
díaz-santos|m,person:m diaz santos,M. Díaz-Santos,M. Díaz-Santos,1,False
díez|i,person:i diez,I. Díez,I. Díez,1,False
díez|ás,person:a diez,Á. S. Díez,Á. S. Díez,1,False
dłotko|p,person:pawe otko,Paweł Dłotko,Paweł Dłotko,1,False
d’angelo|e,person:e angelo,E. D’Angelo,E. D’Angelo,1,False
d’arcy|ce,person:christina arcy,Christina E. D’Arcy,Christina E. D’Arcy,1,False
d’esposito|m,person:m esposito,M. D’Esposito,M. D’Esposito,1,False
