work_id,author_raw,author_norm,author_order,decision,source_group
work_1f5bc11fd70f625f,A. Fitzmaurice,fitzmaurice|a,19,core_relevant,core_audit
work_1f5bc11fd70f625f,Rohin Kar,kar|r,20,core_relevant,core_audit
work_1f5bc11fd70f625f,B. Field,field|b,21,core_relevant,core_audit
work_1f5bc11fd70f625f,Hank Wu,wu|h,22,core_relevant,core_audit
work_1f5bc11fd70f625f,J. Wagner-Carena,wagner-carena|j,23,core_relevant,core_audit
work_1f5bc11fd70f625f,David Aley,aley|d,24,core_relevant,core_audit
work_1f5bc11fd70f625f,J. Lau,lau|j,25,core_relevant,core_audit
work_1f5bc11fd70f625f,Zudi Lin,lin|z,26,core_relevant,core_audit
work_1f5bc11fd70f625f,D. Wei,wei|d,27,core_relevant,core_audit
work_1f5bc11fd70f625f,Hanspeter Pfister,pfister|h,28,core_relevant,core_audit
work_1f5bc11fd70f625f,A. Peleg,peleg|a,29,core_relevant,core_audit
work_1f5bc11fd70f625f,Viren Jain,jain|v,30,core_relevant,core_audit
work_1f5bc11fd70f625f,J. Lichtman,lichtman|j,31,core_relevant,core_audit
work_1f5d00869279e1e0,Shenqin Yao,yao|s,1,core_relevant,core_audit
work_1f5d00869279e1e0,Quanxin Wang,wang|q,2,core_relevant,core_audit
work_1f5d00869279e1e0,Karla E. Hirokawa,hirokawa|ke,3,core_relevant,core_audit
work_1f5d00869279e1e0,Benjamin Ouellette,ouellette|b,4,core_relevant,core_audit
work_1f5d00869279e1e0,Ruweida Ahmed,ahmed|r,5,core_relevant,core_audit
work_1f5d00869279e1e0,Jasmine Bomben,bomben|j,6,core_relevant,core_audit
work_1f5d00869279e1e0,Krissy Brouner,brouner|k,7,core_relevant,core_audit
work_1f5d00869279e1e0,Linzy Casal,casal|l,8,core_relevant,core_audit
work_1f5d00869279e1e0,Shiella Caldejon,caldejon|s,9,core_relevant,core_audit
work_1f5d00869279e1e0,Andrew Cho,cho|a,10,core_relevant,core_audit
work_1f5d00869279e1e0,N. Dotson,dotson|n,11,core_relevant,core_audit
work_1f5d00869279e1e0,T. Daigle,daigle|t,12,core_relevant,core_audit
work_1f5d00869279e1e0,Tom Egdorf,egdorf|t,13,core_relevant,core_audit
work_1f5d00869279e1e0,Rachel Enstrom,enstrom|r,14,core_relevant,core_audit
work_1f5d00869279e1e0,A. Gary,gary|a,15,core_relevant,core_audit
work_1f5d00869279e1e0,Emily C. Gelfand,gelfand|ec,16,core_relevant,core_audit
work_1f5d00869279e1e0,M. Gorham,gorham|m,17,core_relevant,core_audit
work_1f5d00869279e1e0,Fiona Griffin,griffin|f,18,core_relevant,core_audit
work_1f5d00869279e1e0,Hong Gu,gu|h,19,core_relevant,core_audit
work_1f5d00869279e1e0,Nicole Hancock,hancock|n,20,core_relevant,core_audit
work_1f5d00869279e1e0,Robert E. Howard,howard|re,21,core_relevant,core_audit
work_1f5d00869279e1e0,L. Kuan,kuan|l,22,core_relevant,core_audit
work_1f5d00869279e1e0,Sophie Lambert,lambert|s,23,core_relevant,core_audit
work_1f5d00869279e1e0,Eric Lee,lee|e,24,core_relevant,core_audit
work_1f5d00869279e1e0,Jennifer A. Luviano,luviano|ja,25,core_relevant,core_audit
work_1f5d00869279e1e0,Kyla Mace,mace|k,26,core_relevant,core_audit
work_1f5d00869279e1e0,Michelle Maxwell,maxwell|m,27,core_relevant,core_audit
work_1f5d00869279e1e0,M. Mortrud,mortrud|m,28,core_relevant,core_audit
work_1f5d00869279e1e0,M. Naeemi,naeemi|m,29,core_relevant,core_audit
work_1f5d00869279e1e0,C. Nayan,nayan|c,30,core_relevant,core_audit
work_1f5d00869279e1e0,N. Ngo,ngo|n,31,core_relevant,core_audit
work_1f5d00869279e1e0,Thuyanh V. Nguyen,nguyen|tv,32,core_relevant,core_audit
work_1f5d00869279e1e0,Kat North,north|k,33,core_relevant,core_audit
work_1f5d00869279e1e0,Shea T. Ransford,ransford|st,34,core_relevant,core_audit
work_1f5d00869279e1e0,Augustin Ruiz,ruiz|a,35,core_relevant,core_audit
work_1f5d00869279e1e0,Sam Seid,seid|s,36,core_relevant,core_audit
work_1f5d00869279e1e0,Jackie Swapp,swapp|j,37,core_relevant,core_audit
work_1f5d00869279e1e0,M. Taormina,taormina|m,38,core_relevant,core_audit
work_1f5d00869279e1e0,Wayne Wakeman,wakeman|w,39,core_relevant,core_audit
work_1f5d00869279e1e0,Thomas Zhou,zhou|t,40,core_relevant,core_audit
work_1f5d00869279e1e0,P. Nicovich,nicovich|p,41,core_relevant,core_audit
work_1f5d00869279e1e0,A. Williford,williford|a,42,core_relevant,core_audit
work_1f5d00869279e1e0,L. Potekhina,potekhina|l,43,core_relevant,core_audit
work_1f5d00869279e1e0,M. McGraw,mcgraw|m,44,core_relevant,core_audit
work_1f5d00869279e1e0,Lydia Ng,ng|l,45,core_relevant,core_audit
work_1f5d00869279e1e0,Peter A. Groblewski,groblewski|pa,46,core_relevant,core_audit
work_1f5d00869279e1e0,Bosiljka Tasic,tasic|b,47,core_relevant,core_audit
work_1f5d00869279e1e0,Stefan Mihalas,mihalas|s,48,core_relevant,core_audit
work_1f5d00869279e1e0,Julie A. Harris,harris|ja,49,core_relevant,core_audit
work_1f5d00869279e1e0,Ali H. Cetin,cetin|ah,50,core_relevant,core_audit
work_1f5d00869279e1e0,Hongkui Zeng,zeng|h,51,core_relevant,core_audit
work_2023cc62cedb365a,Hanchuan Peng,peng|h,1,adjacent_relevant,unresolved
work_2023cc62cedb365a,Lei Qu,qu|l,2,adjacent_relevant,unresolved
work_2023cc62cedb365a,Yuanyuan Li,li|y,3,adjacent_relevant,unresolved
work_2023cc62cedb365a,Peng Xie,xie|p,4,adjacent_relevant,unresolved
work_2023cc62cedb365a,Lijuan Liu,liu|l,5,adjacent_relevant,unresolved
work_2023cc62cedb365a,Yimin Wang,wang|y,6,adjacent_relevant,unresolved
work_2023cc62cedb365a,Jun Wu,wu|j,7,adjacent_relevant,unresolved
work_2023cc62cedb365a,Yu Liu,liu|y,8,adjacent_relevant,unresolved
work_2023cc62cedb365a,Tao Wang,wang|t,9,adjacent_relevant,unresolved
work_2023cc62cedb365a,Longfei Li,li|l,10,adjacent_relevant,unresolved
work_2023cc62cedb365a,Kaixuan Guo,guo|k,11,adjacent_relevant,unresolved
work_2023cc62cedb365a,Wan Wan,wan|w,12,adjacent_relevant,unresolved
work_2023cc62cedb365a,Lei OuYang,ouyang|l,13,adjacent_relevant,unresolved
work_2023cc62cedb365a,Feng Xiong,xiong|f,14,adjacent_relevant,unresolved
work_2023cc62cedb365a,Yefeng Zheng,zheng|y,15,adjacent_relevant,unresolved
work_2023cc62cedb365a,Fang-ming Xu,xu|f,16,adjacent_relevant,unresolved
work_2023cc62cedb365a,H. Gong,gong|h,17,adjacent_relevant,unresolved
work_2023cc62cedb365a,H. Dong,dong|h,18,adjacent_relevant,unresolved
work_2023cc62cedb365a,Qing Luo,luo|q,19,adjacent_relevant,unresolved
work_2023cc62cedb365a,Guofang Bi,bi|g,20,adjacent_relevant,unresolved
work_2023cc62cedb365a,M. Hawrylycz,hawrylycz|m,21,adjacent_relevant,unresolved
work_2023cc62cedb365a,Hongkui Zeng,zeng|h,22,adjacent_relevant,unresolved
work_2053a4edc9ac5a70,Alicia Costalago-Meruelo,costalago-meruelo|a,1,core_relevant,core_audit
work_2053a4edc9ac5a70,Pedro Machado,machado|p,2,core_relevant,core_audit
work_2053a4edc9ac5a70,Kofi Appiah,appiah|k,3,core_relevant,core_audit
work_2053a4edc9ac5a70,A. Mujika,mujika|a,4,core_relevant,core_audit
work_2053a4edc9ac5a70,P. Leškovský,leškovský|p,5,core_relevant,core_audit
work_2053a4edc9ac5a70,Roberto Álvarez,álvarez|r,6,core_relevant,core_audit
work_2053a4edc9ac5a70,Gorka Epelde,epelde|g,7,core_relevant,core_audit
work_2053a4edc9ac5a70,T. McGinnity,mcginnity|t,8,core_relevant,core_audit
work_2053a4edc9ac5a70,T. McGinnity,mcginnity|t,9,core_relevant,core_audit
work_205b4deb6da9f5bb,Li Chen,chen|l,1,core_relevant,core_audit
work_205b4deb6da9f5bb,J. Vogelstein,vogelstein|j,2,core_relevant,core_audit
work_205b4deb6da9f5bb,V. Lyzinski,lyzinski|v,3,core_relevant,core_audit
work_205b4deb6da9f5bb,C. Priebe,priebe|c,4,core_relevant,core_audit
work_20710f84520e8e6f,Emily A. Bayer,bayer|ea,1,core_relevant,core_audit
work_20710f84520e8e6f,Rebecca C Stecky,stecky|rc,2,core_relevant,core_audit
work_20710f84520e8e6f,Lauren A. Neal,neal|la,3,core_relevant,core_audit
work_20710f84520e8e6f,Phinikoula S. Katsamba,katsamba|ps,4,core_relevant,core_audit
work_20710f84520e8e6f,G. Ahlsen,ahlsen|g,5,core_relevant,core_audit
work_20710f84520e8e6f,Vishnu Balaji,balaji|v,6,core_relevant,core_audit
work_20710f84520e8e6f,T. Hoppe,hoppe|t,7,core_relevant,core_audit
work_20710f84520e8e6f,L. Shapiro,shapiro|l,8,core_relevant,core_audit
work_20710f84520e8e6f,Meital Oren-Suissa,oren-suissa|m,9,core_relevant,core_audit
work_20710f84520e8e6f,O. Hobert,hobert|o,10,core_relevant,core_audit
work_209d8965d2e80500,Chung-Heng Yeh,yeh|c,1,core_relevant,unresolved
work_209d8965d2e80500,Yiyin Zhou,zhou|y,2,core_relevant,unresolved
work_209d8965d2e80500,Nikul H. Ukani,ukani|nh,3,core_relevant,unresolved
work_209d8965d2e80500,A. Lazar,lazar|a,4,core_relevant,unresolved
work_20aa11e350125328,Thanh Nguyen-Duc,nguyen-duc|t,1,core_relevant,core_audit
work_20aa11e350125328,Inwan Yoo,yoo|i,2,core_relevant,core_audit
work_20aa11e350125328,Logan A. Thomas,thomas|la,3,core_relevant,core_audit
work_20aa11e350125328,Aaron T. Kuan,kuan|at,4,core_relevant,core_audit
work_20aa11e350125328,W. Lee,lee|w,5,core_relevant,core_audit
work_20aa11e350125328,W. Jeong,jeong|w,6,core_relevant,core_audit
work_20b1e77216429111,Gagandeep Singh,singh|g,1,role_bridge,unresolved
work_20b1e77216429111,Annie Singh,singh|a,2,role_bridge,unresolved
work_20b1e77216429111,Tejasvi Kainth,kainth|t,3,role_bridge,unresolved
work_20b1e77216429111,S. S. Menon,menon|ss,4,role_bridge,unresolved
work_20b1e77216429111,Shubham Jain,jain|s,5,role_bridge,unresolved
work_20b1e77216429111,V. Spektor,spektor|v,6,role_bridge,unresolved
work_20b1e77216429111,Prateek Prasanna,prasanna|p,7,role_bridge,unresolved
work_20b1e77216429111,Sunil Manjila,manjila|s,8,role_bridge,unresolved
work_20e028bfe929110a,Alessandro Motta,motta|a,1,core_relevant,core_audit
work_20e028bfe929110a,Meike Schurr,schurr|m,2,core_relevant,core_audit
work_20e028bfe929110a,B. Staffler,staffler|b,3,core_relevant,core_audit
work_20e028bfe929110a,M. Helmstaedter,helmstaedter|m,4,core_relevant,core_audit
work_20ff525d6c1a00df,Sahabuddin Ahmed,ahmed|s,1,adjacent_relevant,core_audit
work_20ff525d6c1a00df,Baruh Polis,polis|b,2,adjacent_relevant,core_audit
work_20ff525d6c1a00df,S. Jamwal,jamwal|s,3,adjacent_relevant,core_audit
work_20ff525d6c1a00df,B. Sanganahalli,sanganahalli|b,4,adjacent_relevant,core_audit
work_20ff525d6c1a00df,Zoë A. MacDowell Kaswan,kaswan|zam,5,adjacent_relevant,core_audit
work_20ff525d6c1a00df,Rafiad Islam,islam|r,6,adjacent_relevant,core_audit
work_20ff525d6c1a00df,Dana Kim,kim|d,7,adjacent_relevant,core_audit
work_20ff525d6c1a00df,Christian Bowers,bowers|c,8,adjacent_relevant,core_audit
work_20ff525d6c1a00df,Lauryn Giuliano,giuliano|l,9,adjacent_relevant,core_audit
work_20ff525d6c1a00df,T. Biederer,biederer|t,10,adjacent_relevant,core_audit
work_20ff525d6c1a00df,F. Hyder,hyder|f,11,adjacent_relevant,core_audit
work_20ff525d6c1a00df,Arie Kaffman,kaffman|a,12,adjacent_relevant,core_audit
work_212bf25a53f211bd,Eleni Samara,samara|e,1,core_relevant,core_audit
work_212bf25a53f211bd,Alexander Borst,borst|a,2,core_relevant,core_audit
work_213bd181973034b5,Yan Hao,hao|y,1,adjacent_relevant,unresolved
work_213bd181973034b5,Daniel J. Graham,graham|dj,2,adjacent_relevant,unresolved
work_217b1be6afe9759a,S. Hürkey,hürkey|s,1,adjacent_relevant,core_audit
work_217b1be6afe9759a,N. Niemeyer,niemeyer|n,2,adjacent_relevant,core_audit
work_217b1be6afe9759a,Jan-Hendrik Schleimer,schleimer|j,3,adjacent_relevant,core_audit
work_217b1be6afe9759a,S. Ryglewski,ryglewski|s,4,adjacent_relevant,core_audit
work_217b1be6afe9759a,S. Schreiber,schreiber|s,5,adjacent_relevant,core_audit
work_217b1be6afe9759a,C. Duch,duch|c,6,adjacent_relevant,core_audit
work_21a0251222df4d10,Madison T. Gray,gray|mt,1,adjacent_relevant,core_audit
work_21a0251222df4d10,Julie L. Lefebvre,lefebvre|jl,2,adjacent_relevant,core_audit
work_21a6d978640a88d8,Ji Ryang Chung,chung|jr,1,core_relevant,core_audit
work_21a6d978640a88d8,C. Sung,sung|c,2,core_relevant,core_audit
work_21a6d978640a88d8,D. Mayerich,mayerich|d,3,core_relevant,core_audit
work_21a6d978640a88d8,Jaerock Kwon,kwon|j,4,core_relevant,core_audit
work_21a6d978640a88d8,Daniel E. Miller,miller|de,5,core_relevant,core_audit
work_21a6d978640a88d8,Todd Huffman,huffman|t,6,core_relevant,core_audit
work_21a6d978640a88d8,J. Keyser,keyser|j,7,core_relevant,core_audit
work_21a6d978640a88d8,L. Abbott,abbott|l,8,core_relevant,core_audit
work_21a6d978640a88d8,Yoonsuck Choe,choe|y,9,core_relevant,core_audit
work_21e3eb788432ac70,Shouqiang Cheng,cheng|s,1,adjacent_relevant,core_audit
work_21e3eb788432ac70,J. Ashley,ashley|j,2,adjacent_relevant,core_audit
work_21e3eb788432ac70,J. D. Kurleto,kurleto|jd,3,adjacent_relevant,core_audit
work_21e3eb788432ac70,Meike Lobb-Rabe,lobb-rabe|m,4,adjacent_relevant,core_audit
work_21e3eb788432ac70,Y. J. Park,park|yj,5,adjacent_relevant,core_audit
work_21e3eb788432ac70,Robert A. Carrillo,carrillo|ra,6,adjacent_relevant,core_audit
work_21e3eb788432ac70,E. Özkan,özkan|e,7,adjacent_relevant,core_audit
work_21f9f7a18c9fab22,Alessandro R. Galloni,galloni|ar,1,adjacent_relevant,core_audit
work_21f9f7a18c9fab22,Z. Ye,ye|z,2,adjacent_relevant,core_audit
work_21f9f7a18c9fab22,E. Rancz,rancz|e,3,adjacent_relevant,core_audit
work_21faf952fda7708d,Nestor Timonidis,timonidis|n,1,adjacent_relevant,unresolved
work_21faf952fda7708d,P. Tiesinga,tiesinga|p,2,adjacent_relevant,unresolved
work_2215daaba2871f1f,Yicong Li,li|y,1,core_relevant,core_audit
work_2215daaba2871f1f,Y. Meirovitch,meirovitch|y,2,core_relevant,core_audit
work_2215daaba2871f1f,Aaron T. Kuan,kuan|at,3,core_relevant,core_audit
work_2215daaba2871f1f,Jasper S. Phelps,phelps|js,4,core_relevant,core_audit
work_2215daaba2871f1f,A. Pacureanu,pacureanu|a,5,core_relevant,core_audit
work_2215daaba2871f1f,W. Lee,lee|w,6,core_relevant,core_audit
work_2215daaba2871f1f,N. Shavit,shavit|n,7,core_relevant,core_audit
work_2215daaba2871f1f,Lu Mi,mi|l,8,core_relevant,core_audit
work_222a233df7db45f4,Edward Laurence,laurence|e,1,adjacent_relevant,unresolved
work_222a233df7db45f4,Charles Murphy,murphy|c,2,adjacent_relevant,unresolved
work_222a233df7db45f4,G. St‐Onge,st‐onge|g,3,adjacent_relevant,unresolved
work_222a233df7db45f4,Xavier Roy-Pomerleau,roy-pomerleau|x,4,adjacent_relevant,unresolved
work_222a233df7db45f4,Vincent Thibeault,thibeault|v,5,adjacent_relevant,unresolved
work_2241814d12e83665,Karl Marrett,marrett|k,1,core_relevant,unresolved
work_2241814d12e83665,Keivan Moradi,moradi|k,2,core_relevant,unresolved
work_2241814d12e83665,C. Park,park|c,3,core_relevant,unresolved
work_2241814d12e83665,Ming Yan,yan|m,4,core_relevant,unresolved
work_2241814d12e83665,Chris Choi,choi|c,5,core_relevant,unresolved
work_2241814d12e83665,Muye Zhu,zhu|m,6,core_relevant,unresolved
work_2241814d12e83665,Masood A. Akram,akram|ma,7,core_relevant,unresolved
work_2241814d12e83665,S. Nanda,nanda|s,8,core_relevant,unresolved
work_2241814d12e83665,Qing Xue,xue|q,9,core_relevant,unresolved
work_2241814d12e83665,Hyun-Seung Mun,mun|h,10,core_relevant,unresolved
work_2241814d12e83665,Adriana E. Gutierrez,gutierrez|ae,11,core_relevant,unresolved
work_2241814d12e83665,Mitchell Rudd,rudd|m,12,core_relevant,unresolved
work_2241814d12e83665,Brian Zingg,zingg|b,13,core_relevant,unresolved
work_2241814d12e83665,Gabrielle Magat,magat|g,14,core_relevant,unresolved
work_2241814d12e83665,Kathleen Wijaya,wijaya|k,15,core_relevant,unresolved
work_2241814d12e83665,Hongwei Dong,dong|h,16,core_relevant,unresolved
work_2241814d12e83665,X. Yang,yang|x,17,core_relevant,unresolved
work_2241814d12e83665,Jason Cong,cong|j,18,core_relevant,unresolved
work_2241b9b401acc9e2,F. Engert,engert|f,1,core_relevant,core_audit
work_226671ea5a46bda3,Dean A. Pospisil,pospisil|da,1,core_relevant,core_audit
work_226671ea5a46bda3,Max J Aragon,aragon|mj,2,core_relevant,core_audit
work_226671ea5a46bda3,S. Dorkenwald,dorkenwald|s,3,core_relevant,core_audit
work_226671ea5a46bda3,Arie Matsliah,matsliah|a,4,core_relevant,core_audit
work_226671ea5a46bda3,A. Sterling,sterling|a,5,core_relevant,core_audit
work_226671ea5a46bda3,Philipp Schlegel,schlegel|p,6,core_relevant,core_audit
work_226671ea5a46bda3,Szi-chieh Yu,yu|s,7,core_relevant,core_audit
work_226671ea5a46bda3,Claire E. McKellar,mckellar|ce,8,core_relevant,core_audit
work_226671ea5a46bda3,Marta Costa,costa|m,9,core_relevant,core_audit
work_226671ea5a46bda3,K. Eichler,eichler|k,10,core_relevant,core_audit
work_226671ea5a46bda3,G. Jefferis,jefferis|g,11,core_relevant,core_audit
work_226671ea5a46bda3,M. Murthy,murthy|m,12,core_relevant,core_audit
work_226671ea5a46bda3,Jonathan W. Pillow,pillow|jw,13,core_relevant,core_audit
work_22a069f788d55d8d,Terri L. Gilbert,gilbert|tl,1,role_bridge,role_bridge
work_230753987e2feb16,Kohki Konishi,konishi|k,1,role_bridge,role_bridge
work_230753987e2feb16,T. Nonaka,nonaka|t,2,role_bridge,role_bridge
work_230753987e2feb16,Shunsuke Takei,takei|s,3,role_bridge,role_bridge
work_230753987e2feb16,K. Ohta,ohta|k,4,role_bridge,role_bridge
work_230753987e2feb16,H. Nishioka,nishioka|h,5,role_bridge,role_bridge
work_230753987e2feb16,M. Suga,suga|m,6,role_bridge,role_bridge
work_233791307c27b82f,Ruohua Shi,shi|r,1,core_relevant,core_audit
work_233791307c27b82f,Wenyao Wang,wang|w,2,core_relevant,core_audit
work_233791307c27b82f,Zhixuan Li,li|z,3,core_relevant,core_audit
work_233791307c27b82f,Liuyuan He,he|l,4,core_relevant,core_audit
work_233791307c27b82f,Kaiwen Sheng,sheng|k,5,core_relevant,core_audit
work_233791307c27b82f,Lei Ma,ma|l,6,core_relevant,core_audit
work_233791307c27b82f,Kai Du,du|k,7,core_relevant,core_audit
work_233791307c27b82f,Tingting Jiang,jiang|t,8,core_relevant,core_audit
work_233791307c27b82f,Tiejun Huang,huang|t,9,core_relevant,core_audit
work_233d52315fe236ff,Emma K. Towlson,towlson|ek,1,core_relevant,core_audit
work_233d52315fe236ff,P. Vértes,vértes|p,2,core_relevant,core_audit
work_233d52315fe236ff,S. Ahnert,ahnert|s,3,core_relevant,core_audit
work_233d52315fe236ff,W. Schafer,schafer|w,4,core_relevant,core_audit
work_233d52315fe236ff,E. Bullmore,bullmore|e,5,core_relevant,core_audit
work_234f011d0b64af9d,Hao Wang,wang|h,1,core_relevant,core_audit
work_234f011d0b64af9d,Qingyuan Zhu,zhu|q,2,core_relevant,core_audit
work_234f011d0b64af9d,Lufeng Ding,ding|l,3,core_relevant,core_audit
work_234f011d0b64af9d,Yan Shen,shen|y,4,core_relevant,core_audit
work_234f011d0b64af9d,Chaoyu Yang,yang|c,5,core_relevant,core_audit
work_234f011d0b64af9d,Fang Xu,xu|f,6,core_relevant,core_audit
work_234f011d0b64af9d,Chang Shu,shu|c,7,core_relevant,core_audit
work_234f011d0b64af9d,Yujie Guo,guo|y,8,core_relevant,core_audit
work_234f011d0b64af9d,Zhiwei Xiong,xiong|z,9,core_relevant,core_audit
work_234f011d0b64af9d,Qing-Hong Shan,shan|q,10,core_relevant,core_audit
work_234f011d0b64af9d,Fan Jia,jia|f,11,core_relevant,core_audit
work_234f011d0b64af9d,Peng Su,su|p,12,core_relevant,core_audit
work_234f011d0b64af9d,Qian-Ru Yang,yang|q,13,core_relevant,core_audit
work_234f011d0b64af9d,Bing Li,li|b,14,core_relevant,core_audit
work_234f011d0b64af9d,Xiaobin He,he|x,15,core_relevant,core_audit
work_234f011d0b64af9d,Xi Chen,chen|x,16,core_relevant,core_audit
work_234f011d0b64af9d,Feng Wu,wu|f,17,core_relevant,core_audit
work_234f011d0b64af9d,Jiang-Ning Zhou,zhou|j,18,core_relevant,core_audit
work_234f011d0b64af9d,Fuqiang Xu,xu|f,19,core_relevant,core_audit
work_234f011d0b64af9d,Hua Han,han|h,20,core_relevant,core_audit
work_234f011d0b64af9d,Pak-Ming Lau,lau|p,21,core_relevant,core_audit
work_234f011d0b64af9d,Guoqiang Bi,bi|g,22,core_relevant,core_audit
work_239dd3ff619a0a41,Joergen Kornfeld,kornfeld|j,1,core_relevant,core_audit
work_239dd3ff619a0a41,Michał Januszewski,januszewski|m,2,core_relevant,core_audit
work_239dd3ff619a0a41,Philipp J Schubert,schubert|pj,3,core_relevant,core_audit
work_239dd3ff619a0a41,Viren Jain,jain|v,4,core_relevant,core_audit
work_239dd3ff619a0a41,W. Denk,denk|w,5,core_relevant,core_audit
work_239dd3ff619a0a41,M. Fee,fee|m,6,core_relevant,core_audit
work_241b54c819ff405b,Sven Dorkenwald,dorkenwald|s,1,core_relevant,core_audit
work_241b54c819ff405b,Claire E. McKellar,mckellar|ce,2,core_relevant,core_audit
work_241b54c819ff405b,T. Macrina,macrina|t,3,core_relevant,core_audit
work_241b54c819ff405b,N. Kemnitz,kemnitz|n,4,core_relevant,core_audit
work_241b54c819ff405b,Kisuk Lee,lee|k,5,core_relevant,core_audit
work_241b54c819ff405b,R. Lu,lu|r,6,core_relevant,core_audit
work_241b54c819ff405b,Jingpeng Wu,wu|j,7,core_relevant,core_audit
work_241b54c819ff405b,S. Popovych,popovych|s,8,core_relevant,core_audit
work_241b54c819ff405b,E. Mitchell,mitchell|e,9,core_relevant,core_audit
work_241b54c819ff405b,Barak Nehoran,nehoran|b,10,core_relevant,core_audit
work_241b54c819ff405b,Z. Jia,jia|z,11,core_relevant,core_audit
work_241b54c819ff405b,J. Bae,bae|j,12,core_relevant,core_audit
work_241b54c819ff405b,S. Mu,mu|s,13,core_relevant,core_audit
work_241b54c819ff405b,Dodam Ih,ih|d,14,core_relevant,core_audit
work_241b54c819ff405b,M. Castro,castro|m,15,core_relevant,core_audit
work_241b54c819ff405b,Oluwaseun Ogedengbe,ogedengbe|o,16,core_relevant,core_audit
work_241b54c819ff405b,A. Halageri,halageri|a,17,core_relevant,core_audit
work_241b54c819ff405b,Zoe Ashwood,ashwood|z,18,core_relevant,core_audit
work_241b54c819ff405b,J. Zung,zung|j,19,core_relevant,core_audit
work_241b54c819ff405b,D. Brittain,brittain|d,20,core_relevant,core_audit
work_241b54c819ff405b,F. Collman,collman|f,21,core_relevant,core_audit
work_241b54c819ff405b,C. Schneider-Mizell,schneider-mizell|c,22,core_relevant,core_audit
work_241b54c819ff405b,C. Jordan,jordan|c,23,core_relevant,core_audit
work_241b54c819ff405b,W. Silversmith,silversmith|w,24,core_relevant,core_audit
work_241b54c819ff405b,Christa A. Baker,baker|ca,25,core_relevant,core_audit
work_241b54c819ff405b,David S. Deutsch,deutsch|ds,26,core_relevant,core_audit
work_241b54c819ff405b,Lucas Encarnacion-Rivera,encarnacion-rivera|l,27,core_relevant,core_audit
work_241b54c819ff405b,Sandeep Kumar,kumar|s,28,core_relevant,core_audit
work_241b54c819ff405b,A. Burke,burke|a,29,core_relevant,core_audit
work_241b54c819ff405b,Jay Gager,gager|j,30,core_relevant,core_audit
work_241b54c819ff405b,James Hebditch,hebditch|j,31,core_relevant,core_audit
work_241b54c819ff405b,Selden Koolman,koolman|s,32,core_relevant,core_audit
